game_year,batter,stand,p_throws,zone,pitch_type,ball_in_play,foul,swinging_strike,total_swings,pct_swinging_strike,pct_foul,pct_ball_in_play
2024,543685,R,L,9,SI,1,1,0,2,0.0,0.5,0.5
2024,543685,R,L,9,ST,1,0,0,1,0.0,0.0,1.0
2024,543685,R,L,11,FF,0,1,0,1,0.0,1.0,0.0
2024,543685,R,L,12,FF,1,1,0,2,0.0,0.5,0.5
2024,543685,R,L,13,FF,0,1,0,1,0.0,1.0,0.0
2024,543685,R,L,13,SL,0,2,3,5,0.6,0.4,0.0
2024,543685,R,L,14,CH,1,0,0,1,0.0,0.0,1.0
2024,543685,R,L,14,SI,2,1,1,4,0.25,0.25,0.5
2024,543685,R,R,1,FF,4,6,1,11,0.09090909090909091,0.5454545454545454,0.36363636363636365
2024,543685,R,R,1,SI,3,2,0,5,0.0,0.4,0.6
2024,543685,R,R,1,SL,0,1,0,1,0.0,1.0,0.0
2024,543685,R,R,2,FF,7,5,4,16,0.25,0.3125,0.4375
2024,543685,R,R,2,SI,1,1,2,4,0.5,0.25,0.25
2024,543685,R,R,2,ST,0,3,0,3,0.0,1.0,0.0
2024,543685,R,R,3,FC,0,6,1,7,0.14285714285714285,0.8571428571428571,0.0
2024,543685,R,R,3,FF,7,7,4,18,0.2222222222222222,0.3888888888888889,0.3888888888888889
2024,543685,R,R,3,SI,0,1,0,1,0.0,1.0,0.0
2024,543685,R,R,3,SL,0,1,0,1,0.0,1.0,0.0
2024,543685,R,R,3,ST,0,1,0,1,0.0,1.0,0.0
2024,543685,R,R,4,CH,1,0,0,1,0.0,0.0,1.0
2024,543685,R,R,4,CU,0,2,0,2,0.0,1.0,0.0
2024,543685,R,R,4,FC,0,1,0,1,0.0,1.0,0.0
2024,543685,R,R,4,FF,3,6,1,10,0.1,0.6,0.3
2024,543685,R,R,4,FS,0,2,0,2,0.0,1.0,0.0
2024,543685,R,R,4,SI,12,4,0,16,0.0,0.25,0.75
2024,543685,R,R,4,SL,4,1,0,5,0.0,0.2,0.8
2024,543685,R,R,4,ST,0,1,0,1,0.0,1.0,0.0
2024,543685,R,R,5,CH,1,3,0,4,0.0,0.75,0.25
2024,543685,R,R,5,FC,1,1,0,2,0.0,0.5,0.5
2024,543685,R,R,5,FF,6,7,3,16,0.1875,0.4375,0.375
2024,543685,R,R,5,FS,1,1,0,2,0.0,0.5,0.5
2024,543685,R,R,5,KC,0,1,0,1,0.0,1.0,0.0
2024,543685,R,R,5,SI,12,5,1,18,0.05555555555555555,0.2777777777777778,0.6666666666666666
2024,543685,R,R,5,SL,4,1,0,5,0.0,0.2,0.8
2024,543685,R,R,5,ST,0,2,0,2,0.0,1.0,0.0
2024,543685,R,R,5,SV,1,0,0,1,0.0,0.0,1.0
2024,543685,R,R,6,CH,1,0,0,1,0.0,0.0,1.0
2024,543685,R,R,6,CU,1,0,0,1,0.0,0.0,1.0
2024,543685,R,R,6,FC,2,3,1,6,0.16666666666666666,0.5,0.3333333333333333
2024,543685,R,R,6,FF,4,6,2,12,0.16666666666666666,0.5,0.3333333333333333
2024,543685,R,R,6,FS,1,0,0,1,0.0,0.0,1.0
2024,543685,R,R,6,KC,1,0,0,1,0.0,0.0,1.0
2024,543685,R,R,6,SI,2,2,0,4,0.0,0.5,0.5
2024,543685,R,R,6,SL,2,2,0,4,0.0,0.5,0.5
2024,543685,R,R,6,ST,5,4,0,9,0.0,0.4444444444444444,0.5555555555555556
2024,543685,R,R,6,SV,0,1,0,1,0.0,1.0,0.0
2024,543685,R,R,7,CH,1,0,1,2,0.5,0.0,0.5
2024,543685,R,R,7,FF,2,0,0,2,0.0,0.0,1.0
2024,543685,R,R,7,FS,0,2,0,2,0.0,1.0,0.0
2024,543685,R,R,7,KC,0,1,0,1,0.0,1.0,0.0
2024,543685,R,R,7,SI,9,2,0,11,0.0,0.18181818181818182,0.8181818181818182
2024,543685,R,R,7,SL,1,1,0,2,0.0,0.5,0.5
2024,543685,R,R,8,CH,0,2,0,2,0.0,1.0,0.0
2024,543685,R,R,8,CU,3,1,0,4,0.0,0.25,0.75
2024,543685,R,R,8,FC,0,2,0,2,0.0,1.0,0.0
2024,543685,R,R,8,FF,3,1,0,4,0.0,0.25,0.75
2024,543685,R,R,8,FS,0,3,0,3,0.0,1.0,0.0
2024,543685,R,R,8,SI,3,2,0,5,0.0,0.4,0.6
2024,543685,R,R,8,SL,3,3,0,6,0.0,0.5,0.5
2024,543685,R,R,8,ST,0,2,0,2,0.0,1.0,0.0
2024,543685,R,R,9,CH,0,1,0,1,0.0,1.0,0.0
2024,543685,R,R,9,CU,1,0,1,2,0.5,0.0,0.5
2024,543685,R,R,9,FC,3,2,0,5,0.0,0.4,0.6
2024,543685,R,R,9,FF,2,2,0,4,0.0,0.5,0.5
2024,543685,R,R,9,FS,1,0,0,1,0.0,0.0,1.0
2024,543685,R,R,9,KC,1,0,0,1,0.0,0.0,1.0
2024,543685,R,R,9,SI,4,2,0,6,0.0,0.3333333333333333,0.6666666666666666
2024,543685,R,R,9,SL,9,1,2,12,0.16666666666666666,0.08333333333333333,0.75
2024,543685,R,R,9,ST,3,1,0,4,0.0,0.25,0.75
2024,543685,R,R,11,FF,1,0,0,1,0.0,0.0,1.0
2024,543685,R,R,11,FS,0,2,0,2,0.0,1.0,0.0
2024,543685,R,R,11,SI,2,2,1,5,0.2,0.4,0.4
2024,543685,R,R,11,SL,0,1,0,1,0.0,1.0,0.0
2024,543685,R,R,12,FC,1,0,0,1,0.0,0.0,1.0
2024,543685,R,R,12,FF,1,5,2,8,0.25,0.625,0.125
2024,543685,R,R,12,SL,0,2,0,2,0.0,1.0,0.0
2024,543685,R,R,13,CH,1,1,2,4,0.5,0.25,0.25
2024,543685,R,R,13,FF,0,2,0,2,0.0,1.0,0.0
2024,543685,R,R,13,FS,1,1,0,2,0.0,0.5,0.5
2024,543685,R,R,13,KC,0,0,1,1,1.0,0.0,0.0
2024,543685,R,R,13,SI,2,3,0,5,0.0,0.6,0.4
2024,543685,R,R,13,SL,0,1,0,1,0.0,1.0,0.0
2024,543685,R,R,14,CH,1,0,0,1,0.0,0.0,1.0
2024,543685,R,R,14,CU,2,0,0,2,0.0,0.0,1.0
2024,543685,R,R,14,FC,2,1,0,3,0.0,0.3333333333333333,0.6666666666666666
2024,543685,R,R,14,FF,1,1,2,4,0.5,0.25,0.25
2024,543685,R,R,14,FS,0,2,1,3,0.3333333333333333,0.6666666666666666,0.0
2024,543685,R,R,14,SL,3,2,6,11,0.5454545454545454,0.18181818181818182,0.2727272727272727
2024,543685,R,R,14,ST,2,2,1,5,0.2,0.4,0.4
2024,543685,R,R,14,SV,1,0,0,1,0.0,0.0,1.0
2024,543760,R,L,1,FF,3,4,1,8,0.125,0.5,0.375
2024,543760,R,L,1,SI,1,0,1,2,0.5,0.0,0.5
2024,543760,R,L,1,SL,0,1,0,1,0.0,1.0,0.0
2024,543760,R,L,1,ST,0,2,0,2,0.0,1.0,0.0
2024,543760,R,L,2,CH,0,2,0,2,0.0,1.0,0.0
2024,543760,R,L,2,FC,0,1,1,2,0.5,0.5,0.0
2024,543760,R,L,2,FF,5,7,2,14,0.14285714285714285,0.5,0.35714285714285715
2024,543760,R,L,2,SI,1,1,0,2,0.0,0.5,0.5
2024,543760,R,L,2,SL,0,1,0,1,0.0,1.0,0.0
2024,543760,R,L,3,CH,0,1,0,1,0.0,1.0,0.0
2024,543760,R,L,3,CU,0,1,0,1,0.0,1.0,0.0
2024,543760,R,L,3,FC,0,0,1,1,1.0,0.0,0.0
2024,543760,R,L,3,FF,6,6,2,14,0.14285714285714285,0.42857142857142855,0.42857142857142855
2024,543760,R,L,3,SI,2,3,2,7,0.2857142857142857,0.42857142857142855,0.2857142857142857
2024,543760,R,L,3,SL,0,1,0,1,0.0,1.0,0.0
2024,543760,R,L,4,CH,1,0,0,1,0.0,0.0,1.0
2024,543760,R,L,4,CU,1,1,0,2,0.0,0.5,0.5
2024,543760,R,L,4,FC,3,2,0,5,0.0,0.4,0.6
2024,543760,R,L,4,FF,2,2,0,4,0.0,0.5,0.5
2024,543760,R,L,4,SI,0,2,0,2,0.0,1.0,0.0
2024,543760,R,L,4,SL,0,4,0,4,0.0,1.0,0.0
2024,543760,R,L,5,CH,3,4,1,8,0.125,0.5,0.375
2024,543760,R,L,5,CU,0,0,1,1,1.0,0.0,0.0
2024,543760,R,L,5,FC,3,2,0,5,0.0,0.4,0.6
2024,543760,R,L,5,FF,15,5,0,20,0.0,0.25,0.75
2024,543760,R,L,5,FS,0,1,0,1,0.0,1.0,0.0
2024,543760,R,L,5,KC,1,0,0,1,0.0,0.0,1.0
2024,543760,R,L,5,SI,3,1,0,4,0.0,0.25,0.75
2024,543760,R,L,5,SL,3,1,1,5,0.2,0.2,0.6
2024,543760,R,L,5,ST,0,1,1,2,0.5,0.5,0.0
2024,543760,R,L,6,CH,3,1,1,5,0.2,0.2,0.6
2024,543760,R,L,6,CU,2,1,0,3,0.0,0.3333333333333333,0.6666666666666666
2024,543760,R,L,6,FC,2,0,0,2,0.0,0.0,1.0
2024,543760,R,L,6,FF,5,9,0,14,0.0,0.6428571428571429,0.35714285714285715
2024,543760,R,L,6,SI,4,3,0,7,0.0,0.42857142857142855,0.5714285714285714
2024,543760,R,L,6,SL,2,1,0,3,0.0,0.3333333333333333,0.6666666666666666
2024,543760,R,L,6,ST,1,0,0,1,0.0,0.0,1.0
2024,543760,R,L,7,CH,0,3,0,3,0.0,1.0,0.0
2024,543760,R,L,7,FC,0,2,0,2,0.0,1.0,0.0
2024,543760,R,L,7,FF,2,2,0,4,0.0,0.5,0.5
2024,543760,R,L,7,SL,0,6,1,7,0.14285714285714285,0.8571428571428571,0.0
2024,543760,R,L,7,ST,1,1,0,2,0.0,0.5,0.5
2024,543760,R,L,8,CH,3,3,0,6,0.0,0.5,0.5
2024,543760,R,L,8,CU,3,1,0,4,0.0,0.25,0.75
2024,543760,R,L,8,FC,0,1,0,1,0.0,1.0,0.0
2024,543760,R,L,8,FF,1,1,0,2,0.0,0.5,0.5
2024,543760,R,L,8,SI,1,2,0,3,0.0,0.6666666666666666,0.3333333333333333
2024,543760,R,L,8,SL,3,1,3,7,0.42857142857142855,0.14285714285714285,0.42857142857142855
2024,543760,R,L,9,CH,8,1,2,11,0.18181818181818182,0.09090909090909091,0.7272727272727273
2024,543760,R,L,9,CU,2,0,0,2,0.0,0.0,1.0
2024,543760,R,L,9,FF,2,2,0,4,0.0,0.5,0.5
2024,543760,R,L,9,SI,3,1,0,4,0.0,0.25,0.75
2024,543760,R,L,9,SL,1,0,1,2,0.5,0.0,0.5
2024,543760,R,L,9,ST,1,0,1,2,0.5,0.0,0.5
2024,543760,R,L,11,CH,0,0,1,1,1.0,0.0,0.0
2024,543760,R,L,11,FC,1,2,0,3,0.0,0.6666666666666666,0.3333333333333333
2024,543760,R,L,11,FF,3,3,1,7,0.14285714285714285,0.42857142857142855,0.42857142857142855
2024,543760,R,L,11,SL,0,1,0,1,0.0,1.0,0.0
2024,543760,R,L,12,CH,0,1,0,1,0.0,1.0,0.0
2024,543760,R,L,12,CU,1,0,0,1,0.0,0.0,1.0
2024,543760,R,L,12,FC,1,0,0,1,0.0,0.0,1.0
2024,543760,R,L,12,FF,1,3,6,10,0.6,0.3,0.1
2024,543760,R,L,12,ST,0,0,1,1,1.0,0.0,0.0
2024,543760,R,L,13,CH,0,1,3,4,0.75,0.25,0.0
2024,543760,R,L,13,CU,0,1,1,2,0.5,0.5,0.0
2024,543760,R,L,13,FC,1,4,2,7,0.2857142857142857,0.5714285714285714,0.14285714285714285
2024,543760,R,L,13,FF,0,1,0,1,0.0,1.0,0.0
2024,543760,R,L,13,SL,1,0,8,9,0.8888888888888888,0.0,0.1111111111111111
2024,543760,R,L,13,ST,0,1,0,1,0.0,1.0,0.0
2024,543760,R,L,14,CH,7,4,1,12,0.08333333333333333,0.3333333333333333,0.5833333333333334
2024,543760,R,L,14,CU,1,0,0,1,0.0,0.0,1.0
2024,543760,R,L,14,FF,1,2,0,3,0.0,0.6666666666666666,0.3333333333333333
2024,543760,R,L,14,SI,3,1,0,4,0.0,0.25,0.75
2024,543760,R,L,14,SL,4,3,1,8,0.125,0.375,0.5
2024,543760,R,L,14,ST,1,0,0,1,0.0,0.0,1.0
2024,543760,R,R,1,CH,1,1,1,3,0.3333333333333333,0.3333333333333333,0.3333333333333333
2024,543760,R,R,1,CU,2,0,0,2,0.0,0.0,1.0
2024,543760,R,R,1,FC,2,1,0,3,0.0,0.3333333333333333,0.6666666666666666
2024,543760,R,R,1,FF,5,19,1,25,0.04,0.76,0.2
2024,543760,R,R,1,FS,0,1,0,1,0.0,1.0,0.0
2024,543760,R,R,1,KC,0,1,0,1,0.0,1.0,0.0
2024,543760,R,R,1,SI,7,6,1,14,0.07142857142857142,0.42857142857142855,0.5
2024,543760,R,R,1,SL,3,3,0,6,0.0,0.5,0.5
2024,543760,R,R,1,ST,1,1,1,3,0.3333333333333333,0.3333333333333333,0.3333333333333333
2024,543760,R,R,2,CH,0,2,0,2,0.0,1.0,0.0
2024,543760,R,R,2,CU,1,1,0,2,0.0,0.5,0.5
2024,543760,R,R,2,FC,3,4,0,7,0.0,0.5714285714285714,0.42857142857142855
2024,543760,R,R,2,FF,22,20,9,51,0.17647058823529413,0.39215686274509803,0.43137254901960786
2024,543760,R,R,2,SI,4,3,0,7,0.0,0.42857142857142855,0.5714285714285714
2024,543760,R,R,2,SL,7,5,3,15,0.2,0.3333333333333333,0.4666666666666667
2024,543760,R,R,2,ST,0,6,1,7,0.14285714285714285,0.8571428571428571,0.0
2024,543760,R,R,3,CH,0,1,0,1,0.0,1.0,0.0
2024,543760,R,R,3,CU,0,1,0,1,0.0,1.0,0.0
2024,543760,R,R,3,FC,0,3,1,4,0.25,0.75,0.0
2024,543760,R,R,3,FF,6,15,7,28,0.25,0.5357142857142857,0.21428571428571427
2024,543760,R,R,3,SI,0,2,1,3,0.3333333333333333,0.6666666666666666,0.0
2024,543760,R,R,3,SL,3,3,0,6,0.0,0.5,0.5
2024,543760,R,R,3,ST,3,0,0,3,0.0,0.0,1.0
2024,543760,R,R,4,CH,3,2,0,5,0.0,0.4,0.6
2024,543760,R,R,4,CU,2,1,0,3,0.0,0.3333333333333333,0.6666666666666666
2024,543760,R,R,4,FC,2,1,0,3,0.0,0.3333333333333333,0.6666666666666666
2024,543760,R,R,4,FF,14,8,0,22,0.0,0.36363636363636365,0.6363636363636364
2024,543760,R,R,4,FS,1,1,0,2,0.0,0.5,0.5
2024,543760,R,R,4,KC,1,0,0,1,0.0,0.0,1.0
2024,543760,R,R,4,SI,13,5,0,18,0.0,0.2777777777777778,0.7222222222222222
2024,543760,R,R,4,SL,4,5,0,9,0.0,0.5555555555555556,0.4444444444444444
2024,543760,R,R,4,ST,2,0,0,2,0.0,0.0,1.0
2024,543760,R,R,5,CH,3,7,0,10,0.0,0.7,0.3
2024,543760,R,R,5,CU,3,3,2,8,0.25,0.375,0.375
2024,543760,R,R,5,FC,11,4,1,16,0.0625,0.25,0.6875
2024,543760,R,R,5,FF,29,19,1,49,0.02040816326530612,0.3877551020408163,0.5918367346938775
2024,543760,R,R,5,FS,1,0,0,1,0.0,0.0,1.0
2024,543760,R,R,5,KC,0,1,0,1,0.0,1.0,0.0
2024,543760,R,R,5,SI,20,9,1,30,0.03333333333333333,0.3,0.6666666666666666
2024,543760,R,R,5,SL,13,13,3,29,0.10344827586206896,0.4482758620689655,0.4482758620689655
2024,543760,R,R,5,ST,8,4,0,12,0.0,0.3333333333333333,0.6666666666666666
2024,543760,R,R,6,CH,1,1,0,2,0.0,0.5,0.5
2024,543760,R,R,6,CU,3,1,0,4,0.0,0.25,0.75
2024,543760,R,R,6,FC,11,5,0,16,0.0,0.3125,0.6875
2024,543760,R,R,6,FF,20,16,1,37,0.02702702702702703,0.43243243243243246,0.5405405405405406
2024,543760,R,R,6,SI,5,5,1,11,0.09090909090909091,0.45454545454545453,0.45454545454545453
2024,543760,R,R,6,SL,10,7,1,18,0.05555555555555555,0.3888888888888889,0.5555555555555556
2024,543760,R,R,6,ST,3,4,2,9,0.2222222222222222,0.4444444444444444,0.3333333333333333
2024,543760,R,R,7,CH,2,0,1,3,0.3333333333333333,0.0,0.6666666666666666
2024,543760,R,R,7,FF,4,3,0,7,0.0,0.42857142857142855,0.5714285714285714
2024,543760,R,R,7,FS,1,3,0,4,0.0,0.75,0.25
2024,543760,R,R,7,KC,0,1,0,1,0.0,1.0,0.0
2024,543760,R,R,7,SI,9,7,1,17,0.058823529411764705,0.4117647058823529,0.5294117647058824
2024,543760,R,R,7,SL,1,4,0,5,0.0,0.8,0.2
2024,543760,R,R,7,ST,0,1,0,1,0.0,1.0,0.0
2024,543760,R,R,8,CH,6,6,3,15,0.2,0.4,0.4
2024,543760,R,R,8,CU,4,1,2,7,0.2857142857142857,0.14285714285714285,0.5714285714285714
2024,543760,R,R,8,FC,2,2,1,5,0.2,0.4,0.4
2024,543760,R,R,8,FF,12,6,0,18,0.0,0.3333333333333333,0.6666666666666666
2024,543760,R,R,8,FS,0,1,1,2,0.5,0.5,0.0
2024,543760,R,R,8,KC,1,2,0,3,0.0,0.6666666666666666,0.3333333333333333
2024,543760,R,R,8,SI,13,7,1,21,0.047619047619047616,0.3333333333333333,0.6190476190476191
2024,543760,R,R,8,SL,9,9,4,22,0.18181818181818182,0.4090909090909091,0.4090909090909091
2024,543760,R,R,8,ST,2,6,1,9,0.1111111111111111,0.6666666666666666,0.2222222222222222
2024,543760,R,R,9,CH,2,1,1,4,0.25,0.25,0.5
2024,543760,R,R,9,CU,1,0,2,3,0.6666666666666666,0.0,0.3333333333333333
2024,543760,R,R,9,FC,5,1,1,7,0.14285714285714285,0.14285714285714285,0.7142857142857143
2024,543760,R,R,9,FF,14,6,1,21,0.047619047619047616,0.2857142857142857,0.6666666666666666
2024,543760,R,R,9,FS,1,1,1,3,0.3333333333333333,0.3333333333333333,0.3333333333333333
2024,543760,R,R,9,KC,0,0,1,1,1.0,0.0,0.0
2024,543760,R,R,9,SI,9,11,5,25,0.2,0.44,0.36
2024,543760,R,R,9,SL,9,8,12,29,0.41379310344827586,0.27586206896551724,0.3103448275862069
2024,543760,R,R,9,ST,6,1,7,14,0.5,0.07142857142857142,0.42857142857142855
2024,543760,R,R,11,CH,1,1,0,2,0.0,0.5,0.5
2024,543760,R,R,11,FC,1,0,0,1,0.0,0.0,1.0
2024,543760,R,R,11,FF,2,4,3,9,0.3333333333333333,0.4444444444444444,0.2222222222222222
2024,543760,R,R,11,FS,0,1,1,2,0.5,0.5,0.0
2024,543760,R,R,11,SI,3,8,2,13,0.15384615384615385,0.6153846153846154,0.23076923076923078
2024,543760,R,R,11,SL,2,0,1,3,0.3333333333333333,0.0,0.6666666666666666
2024,543760,R,R,11,ST,0,0,1,1,1.0,0.0,0.0
2024,543760,R,R,12,FC,1,1,1,3,0.3333333333333333,0.3333333333333333,0.3333333333333333
2024,543760,R,R,12,FF,5,10,11,26,0.4230769230769231,0.38461538461538464,0.19230769230769232
2024,543760,R,R,12,SI,1,2,1,4,0.25,0.5,0.25
2024,543760,R,R,12,SL,4,2,4,10,0.4,0.2,0.4
2024,543760,R,R,12,ST,1,3,0,4,0.0,0.75,0.25
2024,543760,R,R,13,CH,2,2,5,9,0.5555555555555556,0.2222222222222222,0.2222222222222222
2024,543760,R,R,13,CU,0,1,0,1,0.0,1.0,0.0
2024,543760,R,R,13,FF,1,1,0,2,0.0,0.5,0.5
2024,543760,R,R,13,FS,0,4,3,7,0.42857142857142855,0.5714285714285714,0.0
2024,543760,R,R,13,SI,3,9,4,16,0.25,0.5625,0.1875
2024,543760,R,R,13,SL,1,0,1,2,0.5,0.0,0.5
2024,543760,R,R,13,ST,0,0,1,1,1.0,0.0,0.0
2024,543760,R,R,13,SV,1,0,0,1,0.0,0.0,1.0
2024,543760,R,R,14,CH,3,2,8,13,0.6153846153846154,0.15384615384615385,0.23076923076923078
2024,543760,R,R,14,CU,1,1,1,3,0.3333333333333333,0.3333333333333333,0.3333333333333333
2024,543760,R,R,14,FC,2,6,5,13,0.38461538461538464,0.46153846153846156,0.15384615384615385
2024,543760,R,R,14,FF,7,4,1,12,0.08333333333333333,0.3333333333333333,0.5833333333333334
2024,543760,R,R,14,FS,0,1,5,6,0.8333333333333334,0.16666666666666666,0.0
2024,543760,R,R,14,KC,0,0,1,1,1.0,0.0,0.0
2024,543760,R,R,14,SI,3,4,1,8,0.125,0.5,0.375
2024,543760,R,R,14,SL,11,7,39,57,0.6842105263157895,0.12280701754385964,0.19298245614035087
2024,543760,R,R,14,ST,1,13,17,31,0.5483870967741935,0.41935483870967744,0.03225806451612903
2024,543760,R,R,14,SV,0,0,1,1,1.0,0.0,0.0
2024,543807,R,L,1,FC,2,2,0,4,0.0,0.5,0.5
2024,543807,R,L,1,FF,1,5,2,8,0.25,0.625,0.125
2024,543807,R,L,1,SL,0,1,0,1,0.0,1.0,0.0
2024,543807,R,L,2,FC,0,2,2,4,0.5,0.5,0.0
2024,543807,R,L,2,FF,2,4,4,10,0.4,0.4,0.2
2024,543807,R,L,2,SI,1,3,0,4,0.0,0.75,0.25
2024,543807,R,L,2,SL,2,0,0,2,0.0,0.0,1.0
2024,543807,R,L,3,CH,1,1,1,3,0.3333333333333333,0.3333333333333333,0.3333333333333333
2024,543807,R,L,3,FC,0,0,1,1,1.0,0.0,0.0
2024,543807,R,L,3,FF,1,3,2,6,0.3333333333333333,0.5,0.16666666666666666
2024,543807,R,L,3,SI,1,0,0,1,0.0,0.0,1.0
2024,543807,R,L,4,CH,1,0,0,1,0.0,0.0,1.0
2024,543807,R,L,4,CU,0,1,0,1,0.0,1.0,0.0
2024,543807,R,L,4,FC,3,4,0,7,0.0,0.5714285714285714,0.42857142857142855
2024,543807,R,L,4,FF,5,4,2,11,0.18181818181818182,0.36363636363636365,0.45454545454545453
2024,543807,R,L,4,SI,0,0,2,2,1.0,0.0,0.0
2024,543807,R,L,4,SL,0,1,1,2,0.5,0.5,0.0
2024,543807,R,L,5,CH,2,0,0,2,0.0,0.0,1.0
2024,543807,R,L,5,CU,1,1,0,2,0.0,0.5,0.5
2024,543807,R,L,5,FC,1,0,0,1,0.0,0.0,1.0
2024,543807,R,L,5,FF,6,9,3,18,0.16666666666666666,0.5,0.3333333333333333
2024,543807,R,L,5,KC,0,1,0,1,0.0,1.0,0.0
2024,543807,R,L,5,SI,3,1,0,4,0.0,0.25,0.75
2024,543807,R,L,5,SL,2,1,0,3,0.0,0.3333333333333333,0.6666666666666666
2024,543807,R,L,6,CH,5,3,0,8,0.0,0.375,0.625
2024,543807,R,L,6,CU,1,0,0,1,0.0,0.0,1.0
2024,543807,R,L,6,FC,0,0,1,1,1.0,0.0,0.0
2024,543807,R,L,6,FF,4,7,2,13,0.15384615384615385,0.5384615384615384,0.3076923076923077
2024,543807,R,L,6,KC,1,0,0,1,0.0,0.0,1.0
2024,543807,R,L,6,SI,7,2,1,10,0.1,0.2,0.7
2024,543807,R,L,6,SL,0,0,2,2,1.0,0.0,0.0
2024,543807,R,L,7,CH,0,0,1,1,1.0,0.0,0.0
2024,543807,R,L,7,CU,1,2,2,5,0.4,0.4,0.2
2024,543807,R,L,7,FC,0,1,1,2,0.5,0.5,0.0
2024,543807,R,L,7,FF,3,3,0,6,0.0,0.5,0.5
2024,543807,R,L,7,SI,0,1,0,1,0.0,1.0,0.0
2024,543807,R,L,7,SL,0,2,1,3,0.3333333333333333,0.6666666666666666,0.0
2024,543807,R,L,7,ST,0,2,1,3,0.3333333333333333,0.6666666666666666,0.0
2024,543807,R,L,8,CH,1,2,3,6,0.5,0.3333333333333333,0.16666666666666666
2024,543807,R,L,8,CU,0,0,1,1,1.0,0.0,0.0
2024,543807,R,L,8,FC,2,2,0,4,0.0,0.5,0.5
2024,543807,R,L,8,FF,8,3,0,11,0.0,0.2727272727272727,0.7272727272727273
2024,543807,R,L,8,FS,0,1,0,1,0.0,1.0,0.0
2024,543807,R,L,8,SI,3,2,0,5,0.0,0.4,0.6
2024,543807,R,L,8,SL,2,1,2,5,0.4,0.2,0.4
2024,543807,R,L,9,CH,4,5,0,9,0.0,0.5555555555555556,0.4444444444444444
2024,543807,R,L,9,FF,0,0,2,2,1.0,0.0,0.0
2024,543807,R,L,9,SI,4,4,1,9,0.1111111111111111,0.4444444444444444,0.4444444444444444
2024,543807,R,L,9,SL,2,1,0,3,0.0,0.3333333333333333,0.6666666666666666
2024,543807,R,L,11,FC,0,1,1,2,0.5,0.5,0.0
2024,543807,R,L,11,FF,1,2,0,3,0.0,0.6666666666666666,0.3333333333333333
2024,543807,R,L,11,SI,1,0,0,1,0.0,0.0,1.0
2024,543807,R,L,12,CH,1,1,1,3,0.3333333333333333,0.3333333333333333,0.3333333333333333
2024,543807,R,L,12,CU,1,0,0,1,0.0,0.0,1.0
2024,543807,R,L,12,FF,0,2,5,7,0.7142857142857143,0.2857142857142857,0.0
2024,543807,R,L,12,SI,0,1,0,1,0.0,1.0,0.0
2024,543807,R,L,13,CH,0,0,1,1,1.0,0.0,0.0
2024,543807,R,L,13,CU,0,0,2,2,1.0,0.0,0.0
2024,543807,R,L,13,FC,0,1,3,4,0.75,0.25,0.0
2024,543807,R,L,13,FF,1,0,0,1,0.0,0.0,1.0
2024,543807,R,L,13,SI,1,0,0,1,0.0,0.0,1.0
2024,543807,R,L,13,SL,1,4,3,8,0.375,0.5,0.125
2024,543807,R,L,13,ST,0,0,1,1,1.0,0.0,0.0
2024,543807,R,L,14,CH,6,5,7,18,0.3888888888888889,0.2777777777777778,0.3333333333333333
2024,543807,R,L,14,CU,0,0,1,1,1.0,0.0,0.0
2024,543807,R,L,14,FC,0,1,1,2,0.5,0.5,0.0
2024,543807,R,L,14,FF,0,1,0,1,0.0,1.0,0.0
2024,543807,R,L,14,SI,1,0,0,1,0.0,0.0,1.0
2024,543807,R,R,1,CH,1,1,0,2,0.0,0.5,0.5
2024,543807,R,R,1,CU,0,1,0,1,0.0,1.0,0.0
2024,543807,R,R,1,FC,1,1,0,2,0.0,0.5,0.5
2024,543807,R,R,1,FF,3,7,4,14,0.2857142857142857,0.5,0.21428571428571427
2024,543807,R,R,1,KN,1,0,0,1,0.0,0.0,1.0
2024,543807,R,R,1,SI,1,7,1,9,0.1111111111111111,0.7777777777777778,0.1111111111111111
2024,543807,R,R,1,SL,1,2,0,3,0.0,0.6666666666666666,0.3333333333333333
2024,543807,R,R,1,ST,1,1,0,2,0.0,0.5,0.5
2024,543807,R,R,2,CH,1,2,1,4,0.25,0.5,0.25
2024,543807,R,R,2,CU,1,0,0,1,0.0,0.0,1.0
2024,543807,R,R,2,FC,2,1,0,3,0.0,0.3333333333333333,0.6666666666666666
2024,543807,R,R,2,FF,15,10,8,33,0.24242424242424243,0.30303030303030304,0.45454545454545453
2024,543807,R,R,2,FS,1,0,0,1,0.0,0.0,1.0
2024,543807,R,R,2,KC,1,0,0,1,0.0,0.0,1.0
2024,543807,R,R,2,SI,4,8,1,13,0.07692307692307693,0.6153846153846154,0.3076923076923077
2024,543807,R,R,2,SL,3,2,4,9,0.4444444444444444,0.2222222222222222,0.3333333333333333
2024,543807,R,R,2,ST,0,4,1,5,0.2,0.8,0.0
2024,543807,R,R,3,FC,1,2,3,6,0.5,0.3333333333333333,0.16666666666666666
2024,543807,R,R,3,FF,8,5,3,16,0.1875,0.3125,0.5
2024,543807,R,R,3,SI,1,1,2,4,0.5,0.25,0.25
2024,543807,R,R,3,SL,0,2,2,4,0.5,0.5,0.0
2024,543807,R,R,3,ST,3,2,0,5,0.0,0.4,0.6
2024,543807,R,R,4,CH,5,3,0,8,0.0,0.375,0.625
