game_year,batter,stand,p_throws,zone,pitch_type,total_pitches,total_swings,swing_percentage
2024,624585,R,L,7,SL,7,7,1.0
2024,624585,R,L,7,ST,2,0,0.0
2024,624585,R,L,8,CH,10,7,0.7
2024,624585,R,L,8,CU,6,3,0.5
2024,624585,R,L,8,FC,2,2,1.0
2024,624585,R,L,8,FF,9,3,0.3333333333333333
2024,624585,R,L,8,KC,1,1,1.0
2024,624585,R,L,8,SI,8,6,0.75
2024,624585,R,L,8,SL,8,4,0.5
2024,624585,R,L,8,ST,1,1,1.0
2024,624585,R,L,9,CH,20,18,0.9
2024,624585,R,L,9,CU,5,3,0.6
2024,624585,R,L,9,FF,2,0,0.0
2024,624585,R,L,9,KC,3,2,0.6666666666666666
2024,624585,R,L,9,SI,9,4,0.4444444444444444
2024,624585,R,L,9,SL,4,1,0.25
2024,624585,R,L,9,ST,1,1,1.0
2024,624585,R,L,11,FC,8,1,0.125
2024,624585,R,L,11,FF,38,11,0.2894736842105263
2024,624585,R,L,11,SI,7,0,0.0
2024,624585,R,L,11,SL,1,0,0.0
2024,624585,R,L,12,CH,9,1,0.1111111111111111
2024,624585,R,L,12,CU,4,0,0.0
2024,624585,R,L,12,FC,5,2,0.4
2024,624585,R,L,12,FF,27,4,0.14814814814814814
2024,624585,R,L,12,FS,3,2,0.6666666666666666
2024,624585,R,L,12,SI,12,4,0.3333333333333333
2024,624585,R,L,12,SL,1,0,0.0
2024,624585,R,L,12,ST,3,0,0.0
2024,624585,R,L,13,CH,19,2,0.10526315789473684
2024,624585,R,L,13,CU,22,6,0.2727272727272727
2024,624585,R,L,13,FC,10,0,0.0
2024,624585,R,L,13,FF,17,0,0.0
2024,624585,R,L,13,FS,1,1,1.0
2024,624585,R,L,13,KC,11,1,0.09090909090909091
2024,624585,R,L,13,SI,8,0,0.0
2024,624585,R,L,13,SL,27,10,0.37037037037037035
2024,624585,R,L,13,ST,8,2,0.25
2024,624585,R,L,14,CH,70,30,0.42857142857142855
2024,624585,R,L,14,CU,10,5,0.5
2024,624585,R,L,14,FC,1,1,1.0
2024,624585,R,L,14,FF,15,2,0.13333333333333333
2024,624585,R,L,14,FS,4,1,0.25
2024,624585,R,L,14,KC,2,1,0.5
2024,624585,R,L,14,SI,18,6,0.3333333333333333
2024,624585,R,L,14,SL,6,2,0.3333333333333333
2024,624585,R,L,14,ST,4,2,0.5
2024,624585,R,L,14,SV,2,0,0.0
2024,624585,R,R,1,CH,1,0,0.0
2024,624585,R,R,1,CU,3,2,0.6666666666666666
2024,624585,R,R,1,FC,3,3,1.0
2024,624585,R,R,1,FF,20,14,0.7
2024,624585,R,R,1,FS,1,1,1.0
2024,624585,R,R,1,SI,10,5,0.5
2024,624585,R,R,1,SL,3,1,0.3333333333333333
2024,624585,R,R,1,ST,6,3,0.5
2024,624585,R,R,2,CU,3,1,0.3333333333333333
2024,624585,R,R,2,FC,5,4,0.8
2024,624585,R,R,2,FF,33,27,0.8181818181818182
2024,624585,R,R,2,SI,11,7,0.6363636363636364
2024,624585,R,R,2,SL,13,4,0.3076923076923077
2024,624585,R,R,2,ST,6,3,0.5
2024,624585,R,R,3,CU,1,0,0.0
2024,624585,R,R,3,FC,7,4,0.5714285714285714
2024,624585,R,R,3,FF,25,19,0.76
2024,624585,R,R,3,KC,1,0,0.0
2024,624585,R,R,3,SI,2,1,0.5
2024,624585,R,R,3,ST,4,3,0.75
2024,624585,R,R,4,CH,3,3,1.0
2024,624585,R,R,4,CU,1,0,0.0
2024,624585,R,R,4,FC,1,1,1.0
2024,624585,R,R,4,FF,27,24,0.8888888888888888
2024,624585,R,R,4,FS,2,2,1.0
2024,624585,R,R,4,KC,2,2,1.0
2024,624585,R,R,4,SI,28,24,0.8571428571428571
2024,624585,R,R,4,SL,8,3,0.375
2024,624585,R,R,4,ST,8,2,0.25
2024,624585,R,R,5,CH,5,4,0.8
2024,624585,R,R,5,CU,3,2,0.6666666666666666
2024,624585,R,R,5,FC,7,5,0.7142857142857143
2024,624585,R,R,5,FF,35,27,0.7714285714285715
2024,624585,R,R,5,FS,1,0,0.0
2024,624585,R,R,5,KC,1,1,1.0
2024,624585,R,R,5,SI,30,25,0.8333333333333334
2024,624585,R,R,5,SL,20,16,0.8
2024,624585,R,R,5,ST,7,5,0.7142857142857143
2024,624585,R,R,5,SV,1,0,0.0
2024,624585,R,R,6,CH,2,0,0.0
2024,624585,R,R,6,CU,5,4,0.8
2024,624585,R,R,6,FC,15,12,0.8
2024,624585,R,R,6,FF,43,27,0.627906976744186
2024,624585,R,R,6,KC,3,2,0.6666666666666666
2024,624585,R,R,6,SI,20,7,0.35
2024,624585,R,R,6,SL,24,15,0.625
2024,624585,R,R,6,ST,10,6,0.6
2024,624585,R,R,7,CH,3,3,1.0
2024,624585,R,R,7,CU,9,3,0.3333333333333333
2024,624585,R,R,7,FC,1,0,0.0
2024,624585,R,R,7,FF,9,4,0.4444444444444444
2024,624585,R,R,7,SI,37,22,0.5945945945945946
2024,624585,R,R,7,SL,8,2,0.25
2024,624585,R,R,7,ST,1,0,0.0
2024,624585,R,R,8,CH,11,10,0.9090909090909091
2024,624585,R,R,8,CU,11,7,0.6363636363636364
2024,624585,R,R,8,FC,9,7,0.7777777777777778
2024,624585,R,R,8,FF,24,11,0.4583333333333333
2024,624585,R,R,8,FS,2,2,1.0
2024,624585,R,R,8,KC,1,1,1.0
2024,624585,R,R,8,SI,43,22,0.5116279069767442
2024,624585,R,R,8,SL,27,17,0.6296296296296297
2024,624585,R,R,8,ST,7,3,0.42857142857142855
2024,624585,R,R,9,CH,6,4,0.6666666666666666
2024,624585,R,R,9,CU,8,5,0.625
2024,624585,R,R,9,FC,13,11,0.8461538461538461
2024,624585,R,R,9,FF,24,10,0.4166666666666667
2024,624585,R,R,9,FS,1,1,1.0
2024,624585,R,R,9,KC,4,2,0.5
2024,624585,R,R,9,SI,19,6,0.3157894736842105
2024,624585,R,R,9,SL,36,29,0.8055555555555556
2024,624585,R,R,9,ST,12,12,1.0
2024,624585,R,R,11,CH,6,0,0.0
2024,624585,R,R,11,CU,6,0,0.0
2024,624585,R,R,11,FC,2,0,0.0
2024,624585,R,R,11,FF,45,10,0.2222222222222222
2024,624585,R,R,11,FS,4,0,0.0
2024,624585,R,R,11,KC,2,0,0.0
2024,624585,R,R,11,SI,41,11,0.2682926829268293
2024,624585,R,R,11,SL,9,2,0.2222222222222222
2024,624585,R,R,11,ST,3,1,0.3333333333333333
2024,624585,R,R,12,CU,1,0,0.0
2024,624585,R,R,12,FC,5,2,0.4
2024,624585,R,R,12,FF,39,10,0.2564102564102564
2024,624585,R,R,12,FS,1,0,0.0
2024,624585,R,R,12,SI,4,0,0.0
2024,624585,R,R,12,SL,12,3,0.25
2024,624585,R,R,12,ST,2,1,0.5
2024,624585,R,R,12,SV,1,0,0.0
2024,624585,R,R,13,CH,20,6,0.3
2024,624585,R,R,13,CU,7,3,0.42857142857142855
2024,624585,R,R,13,FC,2,0,0.0
2024,624585,R,R,13,FF,18,1,0.05555555555555555
2024,624585,R,R,13,FS,10,3,0.3
2024,624585,R,R,13,KC,2,1,0.5
2024,624585,R,R,13,KN,1,0,0.0
2024,624585,R,R,13,SI,82,27,0.32926829268292684
2024,624585,R,R,13,SL,13,3,0.23076923076923078
2024,624585,R,R,13,ST,13,2,0.15384615384615385
2024,624585,R,R,14,CH,28,7,0.25
2024,624585,R,R,14,CU,60,18,0.3
2024,624585,R,R,14,FC,32,14,0.4375
2024,624585,R,R,14,FF,58,11,0.1896551724137931
2024,624585,R,R,14,FS,17,7,0.4117647058823529
2024,624585,R,R,14,KC,9,2,0.2222222222222222
2024,624585,R,R,14,KN,1,0,0.0
2024,624585,R,R,14,SI,70,8,0.11428571428571428
2024,624585,R,R,14,SL,187,60,0.32085561497326204
2024,624585,R,R,14,ST,90,32,0.35555555555555557
2024,624585,R,R,14,SV,5,2,0.4
2024,624641,R,L,1,FC,1,1,1.0
2024,624641,R,L,1,FF,11,9,0.8181818181818182
2024,624641,R,L,1,SI,3,1,0.3333333333333333
2024,624641,R,L,1,SL,1,1,1.0
2024,624641,R,L,2,CU,1,1,1.0
2024,624641,R,L,2,FC,1,1,1.0
2024,624641,R,L,2,FF,16,12,0.75
2024,624641,R,L,2,KC,1,0,0.0
2024,624641,R,L,2,SI,2,1,0.5
2024,624641,R,L,2,SL,3,2,0.6666666666666666
2024,624641,R,L,3,CH,1,1,1.0
2024,624641,R,L,3,FC,1,0,0.0
2024,624641,R,L,3,FF,14,13,0.9285714285714286
2024,624641,R,L,3,SI,4,3,0.75
2024,624641,R,L,3,SL,1,0,0.0
2024,624641,R,L,4,CH,1,1,1.0
2024,624641,R,L,4,CU,3,2,0.6666666666666666
2024,624641,R,L,4,FC,2,2,1.0
2024,624641,R,L,4,FF,13,10,0.7692307692307693
2024,624641,R,L,4,SI,6,4,0.6666666666666666
2024,624641,R,L,4,SL,5,5,1.0
2024,624641,R,L,4,ST,1,0,0.0
2024,624641,R,L,5,CH,1,1,1.0
2024,624641,R,L,5,CU,1,0,0.0
2024,624641,R,L,5,FF,11,8,0.7272727272727273
2024,624641,R,L,5,SI,7,6,0.8571428571428571
2024,624641,R,L,5,SL,5,4,0.8
2024,624641,R,L,5,ST,2,2,1.0
2024,624641,R,L,6,CH,4,2,0.5
2024,624641,R,L,6,CU,2,1,0.5
2024,624641,R,L,6,FF,10,9,0.9
2024,624641,R,L,6,FS,1,1,1.0
2024,624641,R,L,6,SI,4,4,1.0
2024,624641,R,L,6,SL,3,2,0.6666666666666666
2024,624641,R,L,7,CH,2,2,1.0
2024,624641,R,L,7,CU,1,1,1.0
2024,624641,R,L,7,FF,2,1,0.5
2024,624641,R,L,7,FS,1,1,1.0
2024,624641,R,L,7,SI,5,3,0.6
2024,624641,R,L,7,SL,8,6,0.75
2024,624641,R,L,8,CH,6,5,0.8333333333333334
2024,624641,R,L,8,CU,4,3,0.75
2024,624641,R,L,8,FC,2,2,1.0
2024,624641,R,L,8,FF,5,4,0.8
2024,624641,R,L,8,SI,9,9,1.0
2024,624641,R,L,8,SL,4,4,1.0
2024,624641,R,L,8,ST,2,2,1.0
2024,624641,R,L,9,CH,13,13,1.0
2024,624641,R,L,9,CU,5,4,0.8
2024,624641,R,L,9,FC,1,0,0.0
2024,624641,R,L,9,FF,4,1,0.25
2024,624641,R,L,9,SI,3,2,0.6666666666666666
2024,624641,R,L,9,SL,3,2,0.6666666666666666
2024,624641,R,L,11,FC,4,3,0.75
2024,624641,R,L,11,FF,28,10,0.35714285714285715
2024,624641,R,L,11,SI,3,0,0.0
2024,624641,R,L,11,SL,1,1,1.0
2024,624641,R,L,12,CH,13,4,0.3076923076923077
2024,624641,R,L,12,CU,6,0,0.0
2024,624641,R,L,12,FC,3,1,0.3333333333333333
2024,624641,R,L,12,FF,39,22,0.5641025641025641
2024,624641,R,L,12,FS,1,1,1.0
2024,624641,R,L,12,SI,9,5,0.5555555555555556
2024,624641,R,L,12,SL,5,0,0.0
2024,624641,R,L,12,ST,1,0,0.0
2024,624641,R,L,12,SV,1,0,0.0
2024,624641,R,L,13,CH,18,7,0.3888888888888889
2024,624641,R,L,13,CU,13,6,0.46153846153846156
2024,624641,R,L,13,FC,6,1,0.16666666666666666
2024,624641,R,L,13,FF,13,2,0.15384615384615385
2024,624641,R,L,13,SI,8,1,0.125
2024,624641,R,L,13,SL,17,9,0.5294117647058824
2024,624641,R,L,13,ST,5,3,0.6
2024,624641,R,L,14,CH,49,29,0.5918367346938775
2024,624641,R,L,14,CU,3,2,0.6666666666666666
2024,624641,R,L,14,FC,2,0,0.0
2024,624641,R,L,14,FF,6,1,0.16666666666666666
2024,624641,R,L,14,FS,3,3,1.0
2024,624641,R,L,14,SI,8,2,0.25
2024,624641,R,L,14,SL,3,0,0.0
2024,624641,R,L,14,ST,2,0,0.0
2024,624641,R,R,1,CH,1,1,1.0
2024,624641,R,R,1,CU,1,0,0.0
2024,624641,R,R,1,FF,8,4,0.5
2024,624641,R,R,1,KN,1,0,0.0
2024,624641,R,R,1,SI,7,5,0.7142857142857143
2024,624641,R,R,1,SL,4,1,0.25
2024,624641,R,R,1,ST,1,0,0.0
2024,624641,R,R,2,CH,2,2,1.0
2024,624641,R,R,2,CU,1,1,1.0
2024,624641,R,R,2,FC,1,1,1.0
2024,624641,R,R,2,FF,11,10,0.9090909090909091
2024,624641,R,R,2,FS,1,1,1.0
2024,624641,R,R,2,SI,7,4,0.5714285714285714
2024,624641,R,R,2,SL,1,1,1.0
2024,624641,R,R,3,EP,1,1,1.0
2024,624641,R,R,3,FC,2,2,1.0
2024,624641,R,R,3,FF,12,10,0.8333333333333334
2024,624641,R,R,3,SI,4,3,0.75
2024,624641,R,R,3,ST,3,2,0.6666666666666666
2024,624641,R,R,4,CH,1,1,1.0
2024,624641,R,R,4,CU,2,0,0.0
2024,624641,R,R,4,FC,2,1,0.5
2024,624641,R,R,4,FF,13,10,0.7692307692307693
2024,624641,R,R,4,FS,2,2,1.0
2024,624641,R,R,4,KC,1,0,0.0
2024,624641,R,R,4,SI,13,13,1.0
2024,624641,R,R,4,SL,4,1,0.25
2024,624641,R,R,4,ST,2,0,0.0
2024,624641,R,R,5,CU,2,1,0.5
2024,624641,R,R,5,FC,2,1,0.5
2024,624641,R,R,5,FF,15,13,0.8666666666666667
2024,624641,R,R,5,FS,2,2,1.0
2024,624641,R,R,5,SC,1,1,1.0
2024,624641,R,R,5,SI,14,11,0.7857142857142857
2024,624641,R,R,5,SL,4,2,0.5
2024,624641,R,R,5,ST,2,2,1.0
2024,624641,R,R,6,CH,1,1,1.0
2024,624641,R,R,6,CU,1,0,0.0
2024,624641,R,R,6,FC,7,6,0.8571428571428571
2024,624641,R,R,6,FF,14,12,0.8571428571428571
2024,624641,R,R,6,SI,7,2,0.2857142857142857
2024,624641,R,R,6,SL,6,5,0.8333333333333334
2024,624641,R,R,6,ST,8,6,0.75
2024,624641,R,R,7,CH,1,1,1.0
2024,624641,R,R,7,CU,1,0,0.0
2024,624641,R,R,7,FC,2,1,0.5
2024,624641,R,R,7,FF,4,2,0.5
2024,624641,R,R,7,FS,2,1,0.5
2024,624641,R,R,7,SI,9,8,0.8888888888888888
2024,624641,R,R,7,SL,3,3,1.0
2024,624641,R,R,8,CH,6,5,0.8333333333333334
2024,624641,R,R,8,CU,1,1,1.0
2024,624641,R,R,8,FC,4,3,0.75
2024,624641,R,R,8,FF,5,3,0.6
2024,624641,R,R,8,FS,1,1,1.0
2024,624641,R,R,8,SI,10,6,0.6
2024,624641,R,R,8,SL,5,5,1.0
2024,624641,R,R,8,ST,1,1,1.0
2024,624641,R,R,9,CH,2,2,1.0
2024,624641,R,R,9,CU,2,2,1.0
2024,624641,R,R,9,FC,5,3,0.6
2024,624641,R,R,9,FF,11,3,0.2727272727272727
2024,624641,R,R,9,FO,1,1,1.0
2024,624641,R,R,9,KC,1,1,1.0
2024,624641,R,R,9,SI,10,3,0.3
2024,624641,R,R,9,SL,13,12,0.9230769230769231
2024,624641,R,R,9,ST,5,5,1.0
2024,624641,R,R,11,CH,2,2,1.0
2024,624641,R,R,11,CU,4,1,0.25
2024,624641,R,R,11,FA,1,0,0.0
2024,624641,R,R,11,FC,3,1,0.3333333333333333
2024,624641,R,R,11,FF,22,5,0.22727272727272727
2024,624641,R,R,11,FS,4,1,0.25
2024,624641,R,R,11,KC,1,1,1.0
2024,624641,R,R,11,KN,1,0,0.0
2024,624641,R,R,11,SI,12,4,0.3333333333333333
2024,624641,R,R,11,SL,4,1,0.25
2024,624641,R,R,12,CU,2,2,1.0
2024,624641,R,R,12,FC,3,2,0.6666666666666666
2024,624641,R,R,12,FF,16,3,0.1875
2024,624641,R,R,12,SI,3,0,0.0
2024,624641,R,R,12,SL,2,0,0.0
2024,624641,R,R,12,ST,4,2,0.5
2024,624641,R,R,13,CH,6,4,0.6666666666666666
2024,624641,R,R,13,CU,2,1,0.5
2024,624641,R,R,13,FF,1,1,1.0
2024,624641,R,R,13,FO,2,2,1.0
2024,624641,R,R,13,FS,1,1,1.0
2024,624641,R,R,13,SI,16,3,0.1875
2024,624641,R,R,13,SL,10,6,0.6
2024,624641,R,R,13,ST,1,0,0.0
2024,624641,R,R,13,SV,1,0,0.0
2024,624641,R,R,14,CH,7,6,0.8571428571428571
2024,624641,R,R,14,CU,16,7,0.4375
2024,624641,R,R,14,FC,17,4,0.23529411764705882
2024,624641,R,R,14,FF,10,2,0.2
2024,624641,R,R,14,FO,2,2,1.0
2024,624641,R,R,14,FS,4,2,0.5
2024,624641,R,R,14,KC,5,3,0.6
2024,624641,R,R,14,SI,26,1,0.038461538461538464
2024,624641,R,R,14,SL,84,48,0.5714285714285714
2024,624641,R,R,14,ST,34,21,0.6176470588235294
2024,624641,R,R,14,SV,1,0,0.0
2024,628451,R,L,1,CH,1,0,0.0
2024,628451,R,L,1,CU,2,1,0.5
2024,628451,R,L,1,FC,1,1,1.0
2024,628451,R,L,1,FF,17,12,0.7058823529411765
2024,628451,R,L,1,SI,1,1,1.0
2024,628451,R,L,2,CH,3,3,1.0
2024,628451,R,L,2,FC,2,2,1.0
2024,628451,R,L,2,FF,23,17,0.7391304347826086
2024,628451,R,L,2,SI,7,7,1.0
2024,628451,R,L,2,SL,1,1,1.0
2024,628451,R,L,3,CH,5,4,0.8
2024,628451,R,L,3,CU,2,0,0.0
2024,628451,R,L,3,FC,4,3,0.75
2024,628451,R,L,3,FF,14,11,0.7857142857142857
2024,628451,R,L,3,SI,7,6,0.8571428571428571
2024,628451,R,L,3,SL,2,2,1.0
2024,628451,R,L,3,ST,2,2,1.0
2024,628451,R,L,4,CU,6,2,0.3333333333333333
2024,628451,R,L,4,FC,6,4,0.6666666666666666
2024,628451,R,L,4,FF,12,10,0.8333333333333334
2024,628451,R,L,4,FS,1,0,0.0
2024,628451,R,L,4,SI,9,7,0.7777777777777778
2024,628451,R,L,4,SL,4,4,1.0
2024,628451,R,L,4,ST,3,3,1.0
2024,628451,R,L,5,CH,3,2,0.6666666666666666
2024,628451,R,L,5,CU,7,6,0.8571428571428571
2024,628451,R,L,5,FC,4,2,0.5
2024,628451,R,L,5,FF,19,15,0.7894736842105263
2024,628451,R,L,5,SI,8,4,0.5
2024,628451,R,L,5,SL,2,1,0.5
2024,628451,R,L,5,ST,3,2,0.6666666666666666
2024,628451,R,L,6,CH,9,9,1.0
2024,628451,R,L,6,CU,4,3,0.75
2024,628451,R,L,6,FC,2,1,0.5
2024,628451,R,L,6,FF,9,7,0.7777777777777778
2024,628451,R,L,6,SI,9,7,0.7777777777777778
2024,628451,R,L,6,ST,4,3,0.75
2024,628451,R,L,7,CH,4,3,0.75
2024,628451,R,L,7,CU,1,1,1.0
2024,628451,R,L,7,FC,1,1,1.0
2024,628451,R,L,7,FF,5,4,0.8
2024,628451,R,L,7,KC,2,2,1.0
2024,628451,R,L,7,SI,3,1,0.3333333333333333
2024,628451,R,L,7,SL,2,2,1.0
2024,628451,R,L,7,ST,1,1,1.0
2024,628451,R,L,8,CH,6,6,1.0
2024,628451,R,L,8,CU,4,2,0.5
2024,628451,R,L,8,FC,2,2,1.0
2024,628451,R,L,8,FF,6,6,1.0
2024,628451,R,L,8,SI,6,3,0.5
2024,628451,R,L,8,SL,3,2,0.6666666666666666
2024,628451,R,L,8,ST,2,2,1.0
2024,628451,R,L,9,CH,10,9,0.9
2024,628451,R,L,9,CU,2,2,1.0
2024,628451,R,L,9,FC,1,0,0.0
2024,628451,R,L,9,FF,2,0,0.0
2024,628451,R,L,9,FS,2,2,1.0
2024,628451,R,L,9,SI,6,4,0.6666666666666666
2024,628451,R,L,9,SL,2,2,1.0
2024,628451,R,L,9,ST,2,2,1.0
2024,628451,R,L,11,FC,11,0,0.0
2024,628451,R,L,11,FF,36,13,0.3611111111111111
2024,628451,R,L,11,SI,9,3,0.3333333333333333
2024,628451,R,L,11,SL,2,1,0.5
2024,628451,R,L,11,ST,1,1,1.0
2024,628451,R,L,12,CH,18,5,0.2777777777777778
2024,628451,R,L,12,CU,5,1,0.2
2024,628451,R,L,12,FC,4,1,0.25
2024,628451,R,L,12,FF,56,12,0.21428571428571427
2024,628451,R,L,12,FS,1,0,0.0
2024,628451,R,L,12,SI,22,6,0.2727272727272727
2024,628451,R,L,12,SL,6,1,0.16666666666666666
2024,628451,R,L,12,ST,3,1,0.3333333333333333
2024,628451,R,L,13,CH,12,5,0.4166666666666667
2024,628451,R,L,13,CU,14,3,0.21428571428571427
2024,628451,R,L,13,FC,14,5,0.35714285714285715
2024,628451,R,L,13,FF,19,0,0.0
2024,628451,R,L,13,KC,5,2,0.4
2024,628451,R,L,13,SI,5,0,0.0
2024,628451,R,L,13,SL,19,8,0.42105263157894735
2024,628451,R,L,13,ST,7,4,0.5714285714285714
2024,628451,R,L,14,CH,18,8,0.4444444444444444
2024,628451,R,L,14,CU,6,3,0.5
2024,628451,R,L,14,FC,2,0,0.0
2024,628451,R,L,14,FF,4,1,0.25
2024,628451,R,L,14,KC,2,2,1.0
2024,628451,R,L,14,SI,6,3,0.5
2024,628451,R,L,14,SL,3,1,0.3333333333333333
2024,628451,R,L,14,ST,3,0,0.0
2024,628451,R,R,1,CH,2,2,1.0
2024,628451,R,R,1,FC,3,3,1.0
2024,628451,R,R,1,FF,6,4,0.6666666666666666
2024,628451,R,R,1,SI,8,6,0.75
2024,628451,R,R,1,SL,5,4,0.8
2024,628451,R,R,2,FA,1,1,1.0
2024,628451,R,R,2,FC,2,2,1.0
2024,628451,R,R,2,FF,10,6,0.6
2024,628451,R,R,2,SI,6,4,0.6666666666666666
2024,628451,R,R,2,SL,6,4,0.6666666666666666
2024,628451,R,R,2,ST,2,2,1.0
2024,628451,R,R,3,CU,3,1,0.3333333333333333
2024,628451,R,R,3,FC,5,3,0.6
2024,628451,R,R,3,FF,13,12,0.9230769230769231
2024,628451,R,R,3,SI,2,0,0.0
2024,628451,R,R,3,SL,1,1,1.0
2024,628451,R,R,3,ST,5,2,0.4
2024,628451,R,R,4,CH,1,1,1.0
2024,628451,R,R,4,CU,1,0,0.0
2024,628451,R,R,4,FA,1,0,0.0
2024,628451,R,R,4,FF,2,2,1.0
2024,628451,R,R,4,SI,2,2,1.0
2024,628451,R,R,4,SL,2,2,1.0
2024,628451,R,R,5,CH,2,2,1.0
2024,628451,R,R,5,CU,1,0,0.0
2024,628451,R,R,5,FC,2,2,1.0
2024,628451,R,R,5,FF,6,5,0.8333333333333334
2024,628451,R,R,5,SI,2,0,0.0
2024,628451,R,R,5,SL,5,5,1.0
2024,628451,R,R,5,ST,3,3,1.0
2024,628451,R,R,6,CH,2,1,0.5
2024,628451,R,R,6,CU,1,1,1.0
2024,628451,R,R,6,FC,5,3,0.6
2024,628451,R,R,6,FF,6,4,0.6666666666666666
2024,628451,R,R,6,SI,2,1,0.5
2024,628451,R,R,6,SL,5,4,0.8
2024,628451,R,R,6,ST,2,0,0.0
2024,628451,R,R,7,CH,2,2,1.0
2024,628451,R,R,7,CU,1,1,1.0
2024,628451,R,R,7,FF,3,2,0.6666666666666666
2024,628451,R,R,7,SI,4,3,0.75
2024,628451,R,R,7,SL,7,4,0.5714285714285714
2024,628451,R,R,7,ST,1,0,0.0
2024,628451,R,R,8,CH,4,4,1.0
2024,628451,R,R,8,CU,1,1,1.0
2024,628451,R,R,8,FC,1,1,1.0
2024,628451,R,R,8,FF,3,2,0.6666666666666666
2024,628451,R,R,8,KC,1,1,1.0
2024,628451,R,R,8,SL,6,4,0.6666666666666666
2024,628451,R,R,8,ST,3,3,1.0
2024,628451,R,R,9,CH,1,1,1.0
2024,628451,R,R,9,CU,1,1,1.0
2024,628451,R,R,9,FC,1,1,1.0
2024,628451,R,R,9,FF,6,1,0.16666666666666666
2024,628451,R,R,9,FS,1,1,1.0
2024,628451,R,R,9,SI,4,2,0.5
2024,628451,R,R,9,SL,9,7,0.7777777777777778
2024,628451,R,R,11,CH,5,2,0.4
2024,628451,R,R,11,CU,1,0,0.0
2024,628451,R,R,11,EP,1,0,0.0
2024,628451,R,R,11,FC,3,1,0.3333333333333333
2024,628451,R,R,11,FF,31,11,0.3548387096774194
2024,628451,R,R,11,SC,1,1,1.0
2024,628451,R,R,11,SI,13,9,0.6923076923076923
2024,628451,R,R,11,SL,2,0,0.0
2024,628451,R,R,11,ST,4,0,0.0
2024,628451,R,R,12,CU,1,0,0.0
2024,628451,R,R,12,EP,1,0,0.0
2024,628451,R,R,12,FC,2,1,0.5
2024,628451,R,R,12,FF,16,4,0.25
2024,628451,R,R,12,SI,4,1,0.25
2024,628451,R,R,12,SL,5,3,0.6
2024,628451,R,R,12,ST,1,1,1.0
2024,628451,R,R,13,CH,5,4,0.8
2024,628451,R,R,13,CU,1,1,1.0
2024,628451,R,R,13,FC,2,1,0.5
2024,628451,R,R,13,FF,1,1,1.0
2024,628451,R,R,13,FS,5,2,0.4
2024,628451,R,R,13,SI,9,5,0.5555555555555556
2024,628451,R,R,13,SL,2,0,0.0
2024,628451,R,R,14,CH,4,1,0.25
2024,628451,R,R,14,CU,11,4,0.36363636363636365
2024,628451,R,R,14,EP,1,0,0.0
2024,628451,R,R,14,FC,7,2,0.2857142857142857
2024,628451,R,R,14,FF,8,1,0.125
2024,628451,R,R,14,SI,5,0,0.0
2024,628451,R,R,14,SL,28,11,0.39285714285714285
2024,628451,R,R,14,ST,5,2,0.4
2024,630105,L,L,1,FC,2,2,1.0
2024,630105,L,L,1,FF,15,10,0.6666666666666666
2024,630105,L,L,1,SI,2,2,1.0
2024,630105,L,L,1,SL,3,1,0.3333333333333333
2024,630105,L,L,1,ST,2,2,1.0
2024,630105,L,L,1,SV,1,1,1.0
2024,630105,L,L,2,CH,1,1,1.0
2024,630105,L,L,2,CU,1,0,0.0
2024,630105,L,L,2,FC,2,1,0.5
2024,630105,L,L,2,FF,18,15,0.8333333333333334
2024,630105,L,L,2,SI,13,8,0.6153846153846154
2024,630105,L,L,2,SL,3,2,0.6666666666666666
2024,630105,L,L,2,ST,1,1,1.0
2024,630105,L,L,3,FF,10,6,0.6
2024,630105,L,L,3,SI,17,9,0.5294117647058824
2024,630105,L,L,3,SL,8,7,0.875
2024,630105,L,L,3,ST,1,1,1.0
2024,630105,L,L,4,CH,1,0,0.0
2024,630105,L,L,4,CU,4,1,0.25
2024,630105,L,L,4,FC,4,3,0.75
2024,630105,L,L,4,FF,23,14,0.6086956521739131
2024,630105,L,L,4,SI,10,2,0.2
2024,630105,L,L,4,SL,9,5,0.5555555555555556
2024,630105,L,L,4,ST,1,1,1.0
2024,630105,L,L,4,SV,2,1,0.5
2024,630105,L,L,5,CH,3,3,1.0
2024,630105,L,L,5,CU,2,1,0.5
2024,630105,L,L,5,FC,1,1,1.0
2024,630105,L,L,5,FF,23,21,0.9130434782608695
2024,630105,L,L,5,KC,1,0,0.0
2024,630105,L,L,5,SI,23,18,0.782608695652174
2024,630105,L,L,5,SL,9,8,0.8888888888888888
2024,630105,L,L,5,ST,1,1,1.0
2024,630105,L,L,6,CH,3,3,1.0
2024,630105,L,L,6,CU,2,1,0.5
2024,630105,L,L,6,FC,1,1,1.0
2024,630105,L,L,6,FF,11,9,0.8181818181818182
2024,630105,L,L,6,SI,17,16,0.9411764705882353
2024,630105,L,L,6,SL,4,2,0.5
2024,630105,L,L,6,ST,1,1,1.0
2024,630105,L,L,7,CH,1,1,1.0
2024,630105,L,L,7,CU,1,1,1.0
2024,630105,L,L,7,FF,19,6,0.3157894736842105
2024,630105,L,L,7,SI,12,3,0.25
2024,630105,L,L,7,SL,20,15,0.75
2024,630105,L,L,7,ST,2,2,1.0
2024,630105,L,L,8,CU,4,4,1.0
2024,630105,L,L,8,FC,3,3,1.0
