game_year,batter,stand,p_throws,outcome,zone,ev_bucket,launch_angle_bucket,skew,mean,std,n,level
2024,592192,R,R,double,,,,113722700.73366302,-42.075261303450446,42.518696256038595,15,outcome
2024,592192,R,R,out,,,,2.6569891778878043,-30.803346169047863,36.8597802444653,163,outcome
2024,592192,R,R,single,,,,3.8818620944594135,-30.650377955171933,35.84083086009001,48,outcome
2024,592192,R,R,,,,,2.8633575862993697,-31.64354660051735,36.76007598667469,231,global
2024,592200,R,L,out,,,,-6.178372003510785,28.287887776148278,40.81423072258211,25,outcome
2024,592200,R,L,,,,,-5.846842249192667,27.333969489251636,38.175300323830186,33,global
2024,592200,R,R,out,5,,,14222025.149476178,-35.026204944463956,28.319527579742463,10,outcome_zone
2024,592200,R,R,out,,,,1.5401714215384439,-28.410178683182867,33.117547156360075,44,outcome
2024,592200,R,R,single,,,,1.3728733038363377,-13.199713008412997,21.808552621425502,11,outcome
2024,592200,R,R,,,,,1.2805042991987983,-23.73191783470103,29.618293340115883,57,global
2024,592206,R,L,out,8,,,6370603.17712738,-38.689913765236085,41.075543554952375,11,outcome_zone
2024,592206,R,L,out,14,,,9130234.137597274,-27.11910506399586,34.12538735177466,16,outcome_zone
2024,592206,R,L,home_run,,,,32120886.505251177,-28.424531838997424,17.06058431866596,10,outcome
2024,592206,R,L,out,,,,3.2540871120653785,-28.43590295998758,34.87736918922599,81,outcome
2024,592206,R,L,single,,,,-0.8368393674536787,4.409645780972202,24.422514581147894,27,outcome
2024,592206,R,L,,,,,2.4463751199029597,-29.49903843437859,33.338108753792994,125,global
2024,592206,R,R,out,3,,,4.358256753730759,-22.912094011792902,37.04145947201881,12,outcome_zone
2024,592206,R,R,out,4,,,43690763.61230869,-32.481574711389285,39.61738544596056,23,outcome_zone
2024,592206,R,R,out,5,,,2.4230448162353735,-25.345821902814727,29.585982599396704,31,outcome_zone
2024,592206,R,R,out,6,,,0.7826914618805942,-9.547024165501199,23.111450973075563,35,outcome_zone
2024,592206,R,R,out,7,,,7.27063920871069,-34.65630836514522,33.10369598323217,15,outcome_zone
2024,592206,R,R,out,8,,,17.09971212043291,-33.64689514407749,35.32024460940004,28,outcome_zone
2024,592206,R,R,out,9,,,4.696810896895821,-32.12830144912485,31.027381055856676,32,outcome_zone
2024,592206,R,R,out,11,,,7933624.964909475,-25.46367227188702,36.07572538873063,10,outcome_zone
2024,592206,R,R,out,13,,,2.734979863418033,-41.92422551333681,28.57666083187805,12,outcome_zone
2024,592206,R,R,out,14,,,5088254.832531054,-36.10241806541668,35.44497757738551,30,outcome_zone
2024,592206,R,R,single,4,,,-0.695821586709984,11.954510575550882,19.830120384381487,11,outcome_zone
2024,592206,R,R,single,8,,,-31487507.957976133,26.21357652519626,34.188073485408225,12,outcome_zone
2024,592206,R,R,single,9,,,-4.090026737595629,18.488225569259544,26.441313112445414,10,outcome_zone
2024,592206,R,R,double,,,,19878230.758770473,-38.83212185299243,46.85807088340724,23,outcome
2024,592206,R,R,home_run,,,,5.376681872123276,-32.44381167659289,30.67394156399368,13,outcome
2024,592206,R,R,out,,,,4.598788944441427,-31.873796227416467,36.2766220750799,249,outcome
2024,592206,R,R,single,,,,-0.9587214469620613,11.94681657347532,22.63210679569047,72,outcome
2024,592206,R,R,,,,,4.436958260706211,-31.395072824672322,36.27083380614259,361,global
2024,592273,R,L,out,14,,,1.8706490885347475,-18.685962029936235,15.263685382048681,10,outcome_zone
2024,592273,R,L,out,,,,6.385361466928522,-30.330079173491328,35.16630244246032,42,outcome
2024,592273,R,L,single,,,,74364457.38546526,-28.207907537513,30.431365360164236,13,outcome
2024,592273,R,L,,,,,6.64538561027511,-31.95002011159732,34.92007982329097,58,global
2024,592273,R,R,out,4,,,1.333231679613036,-27.25801288059389,34.55114285664064,18,outcome_zone
2024,592273,R,R,out,5,,,1.25591021644128,-17.997382471366684,26.57004653804078,17,outcome_zone
2024,592273,R,R,out,6,,,20878966.679260857,-24.198294622929396,33.245647242113535,15,outcome_zone
2024,592273,R,R,out,7,,,-1.7924022197493656,5.775944986433844,18.449056344889364,13,outcome_zone
2024,592273,R,R,out,8,,,50713413.363746166,-28.915643892247857,25.802272123529676,13,outcome_zone
2024,592273,R,R,out,9,,,7851673.540812207,-28.41377968393337,24.023331730898256,20,outcome_zone
2024,592273,R,R,out,14,,,1.5156765906594476,-14.304518114274885,26.487592511739823,24,outcome_zone
2024,592273,R,R,out,,,,1.4166944865501323,-22.73862243841007,28.97313037194679,155,outcome
2024,592273,R,R,single,,,,0.04129869144445897,-1.7578947268972929,18.038305446612473,37,outcome
2024,592273,R,R,,,,,1.2699602015184452,-21.01653048678975,27.64512030595607,204,global
2024,592325,L,L,,,,,2.6625160603456033,-20.96385068159831,26.807570811628572,12,global
2024,592325,L,R,out,,,,-28013241.355079103,35.44010868645043,36.78459405659473,32,outcome
2024,592325,L,R,single,,,,16404813.106563084,-34.00573046677134,37.508670919553964,12,outcome
2024,592325,L,R,,,,,-12611471.746864036,35.44011708588751,39.61700070554589,48,global
2024,592348,L,R,out,,,,-15319642.91144282,35.11704416500673,31.791413900583976,15,outcome
2024,592348,L,R,,,,,-26697878.75406673,35.11703954100385,30.33406339476325,17,global
2024,592450,R,L,out,4,,,-9.57521057110454,35.73950335070481,41.802792731284086,15,outcome_zone
2024,592450,R,L,home_run,,,,0.060011093505778525,-3.840770015333267,19.89683898271899,16,outcome
2024,592450,R,L,out,,,,0.35945030334035577,-6.161355292964788,23.850317131463548,45,outcome
2024,592450,R,L,single,,,,26505819.49757372,-26.686089650157648,36.407848007233184,18,outcome
2024,592450,R,L,,,,,13.007379758054537,-35.34844942146462,41.151508453536636,88,global
2024,592450,R,R,home_run,5,,,13784603.451198786,-25.62908392791617,27.85415903293179,15,outcome_zone
2024,592450,R,R,out,4,,,15605337.461058144,-32.702049144390344,37.31550958633065,17,outcome_zone
2024,592450,R,R,out,5,,,-74967168.30862775,41.890965790136846,41.8031394832725,26,outcome_zone
2024,592450,R,R,out,6,,,-0.3403674959259697,5.838860552160373,24.857954849165814,21,outcome_zone
2024,592450,R,R,out,7,,,24673779.67864564,-30.56084353417407,19.94763863912285,13,outcome_zone
2024,592450,R,R,out,8,,,0.20803836682474128,-11.71079273883944,19.13137620493842,25,outcome_zone
2024,592450,R,R,out,9,,,2.5381253907365524,-24.135547829885745,36.914066231420435,27,outcome_zone
2024,592450,R,R,single,6,,,-21487035.646349907,36.236732931258246,35.094301420452595,10,outcome_zone
2024,592450,R,R,single,7,,,0.13047329208687541,-19.886432507911877,15.930075405409347,10,outcome_zone
2024,592450,R,R,single,8,,,-1.9968858890149654,3.96269648142185,24.13644121676124,11,outcome_zone
2024,592450,R,R,double,,,,96854367.9568986,-39.825645067805866,34.15906537238767,29,outcome
2024,592450,R,R,home_run,,,,8.19273508948323,-28.28784024910926,29.923941993546922,41,outcome
2024,592450,R,R,out,,,,2.0605921133936134,-25.1179972239553,32.934585334229624,168,outcome
2024,592450,R,R,single,,,,3.498249721371379,-32.23447279055317,33.17013251868923,68,outcome
2024,592450,R,R,,,,,3.7670777708138226,-32.394854298547244,35.857777732173176,307,global
2024,592518,R,L,out,4,,,-6.245623165830208,26.870298361687176,26.7856818669334,15,outcome_zone
2024,592518,R,L,out,,,,-0.8315504028818602,11.45430611224868,22.850285501289175,65,outcome
2024,592518,R,L,single,,,,0.6974077697754566,-13.442747587762248,22.236859735421902,20,outcome
2024,592518,R,L,,,,,0.32774495793136493,-7.221103077147621,20.44633121557142,98,global
2024,592518,R,R,out,2,,,-3.646310640257773,60.42320432347091,68.42430940786255,13,outcome_zone
2024,592518,R,R,out,3,,,-11809.742340054763,31.431750976408857,34.618297449603546,13,outcome_zone
2024,592518,R,R,out,4,,,13307546.662404418,-31.030808796773748,29.919109557092014,28,outcome_zone
2024,592518,R,R,out,5,,,3.488188751633147,-35.15079683930993,42.584342023927775,31,outcome_zone
2024,592518,R,R,out,6,,,6.04561070084857,-23.93046957951271,30.597873380966742,36,outcome_zone
2024,592518,R,R,out,7,,,14.945886441655428,-37.554772394048186,36.53302421694141,21,outcome_zone
2024,592518,R,R,out,8,,,1.087836127074993,-24.61987256705,24.01889331735721,26,outcome_zone
2024,592518,R,R,out,9,,,4.0385219570158,-35.898861533394296,31.88913082158379,24,outcome_zone
2024,592518,R,R,out,13,,,3.5371175514074578,-31.078519981945604,23.685932965559083,13,outcome_zone
2024,592518,R,R,out,14,,,1.6769105751634537,-27.227465904161853,28.896524402256418,25,outcome_zone
2024,592518,R,R,single,4,,,1.6539569464972073,-17.200090693883247,19.353012271865616,12,outcome_zone
2024,592518,R,R,single,8,,,-0.5718841779099314,11.936529034888135,12.758936041009026,12,outcome_zone
2024,592518,R,R,single,9,,,6.066720017885446,-25.6313374457449,27.18519910710939,12,outcome_zone
2024,592518,R,R,double,,,,-124436938.42094022,40.29480387149165,48.86829890355717,24,outcome
2024,592518,R,R,home_run,,,,5.56773047584276,-30.56354349280393,24.65341592030891,22,outcome
2024,592518,R,R,out,,,,1.331054418973241,-23.510742121025316,30.653758871190774,249,outcome
2024,592518,R,R,single,,,,-0.7928970944383571,11.351534703015846,19.69122464509674,84,outcome
2024,592518,R,R,,,,,0.9312416033633446,-17.537034284545044,26.905117707398496,379,global
2024,592626,L,L,,,,,-18721413.46264682,33.0126747026828,29.5721568616855,15,global
2024,592626,L,R,out,2,,,-37458198.78695746,32.915137337501335,34.05822007327495,12,outcome_zone
2024,592626,L,R,out,4,,,-18759859.017351598,37.443372845398436,29.876853226945116,15,outcome_zone
2024,592626,L,R,out,5,,,-6.5192415517740745,32.8565448993521,38.1547374852301,18,outcome_zone
2024,592626,L,R,out,6,,,-235908311.6679641,55.77690958323316,55.90036420294851,11,outcome_zone
2024,592626,L,R,out,7,,,-16485329.102929093,38.25115771897012,30.914199306626173,23,outcome_zone
2024,592626,L,R,out,8,,,1.320079654382874,-8.334092780530643,36.41549162138452,16,outcome_zone
2024,592626,L,R,out,13,,,-0.8790198801996975,20.937371208056526,20.585263706612086,35,outcome_zone
2024,592626,L,R,single,7,,,-1.6713351545127604,23.522051355510502,20.57921727147348,12,outcome_zone
2024,592626,L,R,single,13,,,4.341590909702402,-16.73411932665396,25.074072070322213,11,outcome_zone
2024,592626,L,R,double,,,,-7.6688572857117485,47.803216554082624,40.586400852503814,16,outcome
2024,592626,L,R,home_run,,,,-36491313.2237165,37.49835894527732,21.195198063231217,22,outcome
2024,592626,L,R,out,,,,-1.6706652240213355,32.83119712468861,32.816297145601155,168,outcome
2024,592626,L,R,single,,,,-180738192.58481365,35.49393308567467,31.994065356768367,56,outcome
2024,592626,L,R,,,,,-1.9400198519302698,33.85875611943332,31.698167017338157,263,global
2024,592663,R,L,out,14,,,-12834.068510581099,35.1570728657521,31.20590232598508,10,outcome_zone
2024,592663,R,L,out,,,,3.6377233879351007,-31.947240338304837,36.15410879046999,51,outcome
2024,592663,R,L,single,,,,12877564.09169386,-27.921629651081574,26.79169247043984,25,outcome
2024,592663,R,L,,,,,3.4180872000068336,-29.854728708735504,33.661484536087066,85,global
2024,592663,R,R,out,5,,,-6.814311102409988,30.849863621209927,29.069814681252666,11,outcome_zone
2024,592663,R,R,out,6,,,0.10897059429210439,5.759966130994853,20.0945372534082,12,outcome_zone
2024,592663,R,R,out,7,,,30361614.659410343,-30.147103956304534,29.52183017697908,12,outcome_zone
2024,592663,R,R,out,8,,,5.630504592998923,-30.99188639720783,40.44352255797972,20,outcome_zone
2024,592663,R,R,out,9,,,8.20186844507153,-33.74221613665802,26.211152479951444,22,outcome_zone
2024,592663,R,R,out,14,,,5.157129362112768,-32.91305684719406,39.67868912462265,23,outcome_zone
2024,592663,R,R,single,8,,,34864468.647181235,-30.609263161271173,31.115005172609273,14,outcome_zone
2024,592663,R,R,double,,,,14511882.397024583,-38.26434728755979,34.94500682496097,13,outcome
2024,592663,R,R,home_run,,,,2.1174069269569094,-29.533560523642898,13.595706943870539,11,outcome
2024,592663,R,R,out,,,,6.72002996229494,-31.725848982453556,37.957069576926116,135,outcome
2024,592663,R,R,single,,,,10.960742544105909,-28.310093404744364,31.962711058779355,46,outcome
2024,592663,R,R,,,,,6.166170576932103,-32.335433866790225,36.56904032059067,206,global
2024,592669,R,L,out,,,,1.0525626103839232,-20.477044059539164,27.568166114638373,67,outcome
2024,592669,R,L,single,,,,-1.1340070808953384,7.645718205712596,21.944788055552984,16,outcome
2024,592669,R,L,,,,,1.2308263986859909,-24.454989713638874,27.98853047277636,94,global
2024,592669,R,R,out,2,,,2.575472433827497,-19.178825357972475,26.686193867193214,14,outcome_zone
2024,592669,R,R,out,4,,,12281231.949253445,-31.4655851317661,32.46860153681012,15,outcome_zone
2024,592669,R,R,out,5,,,4.017996708747303,-27.98586131250736,29.699963567072214,21,outcome_zone
2024,592669,R,R,out,6,,,-2.551965610676985,18.98427951081916,38.178222225128536,13,outcome_zone
2024,592669,R,R,out,8,,,3.1492918711531663,-28.698348160852092,26.652855904436155,19,outcome_zone
2024,592669,R,R,out,9,,,29324709.729043115,-33.57394752801933,27.050254691478543,17,outcome_zone
2024,592669,R,R,out,14,,,18994507.05448112,-34.30768754801781,27.7569368092621,13,outcome_zone
2024,592669,R,R,double,,,,39071329.03137155,-37.227330119401344,40.63924260018614,12,outcome
2024,592669,R,R,home_run,,,,28752029.545488514,-32.68591431961934,34.38246700221245,10,outcome
2024,592669,R,R,out,,,,1.9552561096039112,-28.949395998211145,27.665077868253764,154,outcome
2024,592669,R,R,single,,,,19285316.486780733,-37.243678040355775,38.37839210827951,41,outcome
2024,592669,R,R,,,,,2.713176322126172,-32.60378067276356,31.845446276451803,217,global
2024,592696,L,L,out,,,,-3.1647993084731443,31.73288430539568,35.00659000665662,21,outcome
2024,592696,L,L,,,,,-3.25834817881826,31.260424602103907,32.48374107736223,26,global
2024,592696,L,R,out,1,,,-21391663.724040717,23.92227923510174,37.90737722248666,16,outcome_zone
2024,592696,L,R,out,2,,,-50299825.513361365,29.9581908301181,33.31860857631224,10,outcome_zone
2024,592696,L,R,out,4,,,-0.27950542122105004,6.975767072721579,23.624357619139865,16,outcome_zone
2024,592696,L,R,out,5,,,-4.212523278366572,31.453014200756108,33.32804940961883,22,outcome_zone
2024,592696,L,R,out,6,,,-1670904.1937006433,38.67009462929644,38.13840329847437,10,outcome_zone
2024,592696,L,R,out,7,,,-2.4516141374342393,31.960210360024206,34.26382452356811,19,outcome_zone
2024,592696,L,R,out,8,,,-6.526632767170801,32.68201897359489,40.99558146312826,15,outcome_zone
2024,592696,L,R,out,13,,,-22699731.045652732,38.300835603482696,37.33823221796726,13,outcome_zone
2024,592696,L,R,out,14,,,-16639444.777951898,42.0893934304266,39.705238666155594,15,outcome_zone
2024,592696,L,R,double,,,,-40573598.95951935,37.795945729034884,34.09254484226686,12,outcome
2024,592696,L,R,home_run,,,,-53472.549274663616,37.372534755413064,26.912549363121073,10,outcome
2024,592696,L,R,out,,,,-8.14564062702346,39.56338484451412,43.126455649034156,162,outcome
2024,592696,L,R,single,,,,-5.1209639255787955,33.041095064770865,30.891837230855582,27,outcome
2024,592696,L,R,,,,,-8.395989433227893,39.250841746691734,41.056229821415,211,global
2024,592885,L,L,out,,,,-14.789493238046598,36.434361526599105,41.182983137527614,44,outcome
2024,592885,L,L,single,,,,-9.69142144315299,33.7333644330776,35.54681832884776,21,outcome
2024,592885,L,L,,,,,-11.34306957621995,35.068599771776974,38.59987934344041,73,global
2024,592885,L,R,out,2,,,-17663929.557289667,37.85606199835826,40.43746894989971,13,outcome_zone
2024,592885,L,R,out,5,,,-31202734.138687104,35.58467010679874,35.06251207385259,11,outcome_zone
2024,592885,L,R,out,7,,,-3117.8744242182365,33.55764840323734,26.612665240895197,10,outcome_zone
2024,592885,L,R,out,13,,,5.4313938277344125,-27.34211187558042,38.41316242128299,11,outcome_zone
2024,592885,L,R,double,,,,-11378309.407814272,36.100080719834125,45.84732041288265,11,outcome
2024,592885,L,R,out,,,,-7.433972875152919,39.69707246274545,39.49826664779562,90,outcome
2024,592885,L,R,single,,,,-24.698468186776893,28.22626424806164,32.95932185751136,41,outcome
2024,592885,L,R,,,,,-6.164639140987057,36.62489739128705,37.96603350007432,153,global
2024,593160,R,L,out,2,,,54209407.222706735,-30.321987115461226,48.498323701000174,12,outcome_zone
2024,593160,R,L,out,6,,,116005339.99753837,-33.09797360372913,36.87723857291528,12,outcome_zone
2024,593160,R,L,out,,,,10.702335544419716,-32.89473895743107,37.687961769435006,73,outcome
2024,593160,R,L,single,,,,4.488370161583662,-29.310165072803805,35.03592819858005,18,outcome
2024,593160,R,L,,,,,15.891143197931878,-36.79052017483905,40.101647561599364,99,global
2024,593160,R,R,out,4,,,-4483305.684254201,40.77209439140836,41.60774066070806,13,outcome_zone
2024,593160,R,R,out,5,,,-3.360141056686194,28.268345128304784,27.382577225144054,18,outcome_zone
2024,593160,R,R,out,6,,,-19381103.844951794,29.86413518583477,35.16298511617205,12,outcome_zone
2024,593160,R,R,out,8,,,13255562.947027002,-35.74191866794361,43.648333475200516,12,outcome_zone
2024,593160,R,R,out,11,,,65865463.78915949,-37.54198103158622,42.58253330343733,12,outcome_zone
2024,593160,R,R,out,,,,3.322895944947727,-26.69185904812506,37.49775299045578,114,outcome
2024,593160,R,R,single,,,,-5.910522344620131,32.790219810562945,36.289382366492475,38,outcome
2024,593160,R,R,,,,,4.077392464832002,-29.36020948310503,39.63847999657749,162,global
2024,593428,R,L,out,4,,,-0.49908521506025616,3.860809822543903,18.03296482318916,10,outcome_zone
2024,593428,R,L,out,,,,1.4874811056356356,-26.40312161442202,26.60959677346434,60,outcome
2024,593428,R,L,single,,,,1.3824978535604933,-13.971922470316684,17.42572236396125,16,outcome
2024,593428,R,L,,,,,1.3424331081717515,-24.354296649638307,24.988135678641676,81,global
2024,593428,R,R,out,5,90-95,,-5764182.770955741,11.86949145044722,22.755069524899852,12,outcome_zone_ev_bucket
2024,593428,R,R,out,2,,,8209591.713748848,-26.79204186108499,34.96559150102543,12,outcome_zone
2024,593428,R,R,out,4,,,3.4744861618361096,-28.927852545047998,33.55349878571188,16,outcome_zone
2024,593428,R,R,out,5,,,4.650490666636899,-24.872093782376574,38.23241254417711,36,outcome_zone
2024,593428,R,R,out,6,,,37820904.661543086,-33.8115366211634,37.64562373135124,24,outcome_zone
2024,593428,R,R,out,7,,,110414059.21513417,-29.083738358027574,33.83180467013699,11,outcome_zone
2024,593428,R,R,out,8,,,16983536.465115592,-34.47607006336375,31.18597329233063,16,outcome_zone
2024,593428,R,R,out,9,,,5.531386681146387,-34.298283893520804,31.927616708401374,21,outcome_zone
2024,593428,R,R,out,11,,,2.2566484236266753,-23.776953156396353,23.43682645536065,15,outcome_zone
2024,593428,R,R,out,14,,,33592186.30847406,-28.74385145931103,27.27835647741854,14,outcome_zone
2024,593428,R,R,single,5,,,0.13383196227729643,-4.526630023508709,22.401185765193503,11,outcome_zone
2024,593428,R,R,single,6,,,-0.537704602649802,9.021285350305057,17.019624340623842,11,outcome_zone
2024,593428,R,R,double,,,,0.2947966604629236,-15.228332057911093,20.963986003226587,14,outcome
2024,593428,R,R,out,,,,8.788704741483869,-32.176857546406765,36.928393389316504,185,outcome
2024,593428,R,R,single,,,,2.552196634904935,-23.607334660445463,26.810462152177422,70,outcome
2024,593428,R,R,,,,,6.873550905545681,-31.796056156215236,34.98162059041796,278,global
2024,593871,L,R,out,4,,,-0.4557364941128617,7.96954213882842,25.203959946984952,16,outcome_zone
2024,593871,L,R,out,5,,,-0.9447255812661481,25.2219459555486,24.18685959975567,22,outcome_zone
2024,593871,L,R,out,6,,,-4.16704299000744,27.537503213789584,17.75976947493706,12,outcome_zone
2024,593871,L,R,out,7,,,0.21642315975383913,-2.9924147144864053,20.433444702390155,11,outcome_zone
2024,593871,L,R,out,8,,,-30752636.409812834,41.96923515771718,29.540168496198973,23,outcome_zone
2024,593871,L,R,out,13,,,-57019501.25609222,30.946859828318125,30.45835488428645,13,outcome_zone
2024,593871,L,R,double,,,,-0.03902028924462516,17.119127418623087,17.097414114681037,11,outcome
2024,593871,L,R,home_run,,,,-3.0374119644913704,33.70158866256997,18.678704627839068,13,outcome
2024,593871,L,R,out,,,,-3.754146814282617,35.55894032327929,34.84223605089881,135,outcome
2024,593871,L,R,single,,,,-27786793.498048976,37.81634047570954,36.689280624511056,41,outcome
2024,593871,L,R,,,,,-4.8727582386237405,37.207268869114706,34.92865496171379,200,global
2024,593871,R,L,out,8,,,27252048.574648067,-32.39843049584729,36.73766639375765,11,outcome_zone
2024,593871,R,L,out,,,,3.761182120492594,-28.669898396473513,37.1204980241112,65,outcome
2024,593871,R,L,single,,,,15.846693384766212,-38.98399035620804,39.021310716778494,26,outcome
2024,593871,R,L,,,,,6.030377908529271,-33.97805423681942,39.566831304922786,99,global
2024,593934,R,L,out,,,,0.5121705398167637,-7.201632420992919,21.77633166180248,12,outcome
2024,593934,R,L,,,,,3.4937896658647856,-30.264296396759306,31.580906970051025,18,global
2024,593934,R,R,out,,,,17.661888967291276,-36.667676196304754,43.29179072654997,28,outcome
2024,593934,R,R,single,,,,19872009.461952724,-25.22906033867052,25.37913417434413,11,outcome
2024,593934,R,R,,,,,7.4340526183970495,-32.56588196369833,37.36986406334465,44,global
2024,594807,R,L,out,,,,1.1691192669421717,-30.38134319108095,35.92776751290096,53,outcome
2024,594807,R,L,single,,,,13858712.897701167,-38.401908874764686,34.154133957591895,15,outcome
2024,594807,R,L,,,,,1.4542513350267194,-32.68852796230098,34.22710779700414,80,global
2024,594807,R,R,out,5,,,12236349.849147812,-30.111531939915153,39.269388371700344,22,outcome_zone
2024,594807,R,R,out,8,,,83885437.10067981,-34.995687926132575,30.84545274519988,11,outcome_zone
2024,594807,R,R,out,9,,,5829767.800758649,-33.40218771063688,40.21771695065077,10,outcome_zone
2024,594807,R,R,out,14,,,44076729.2943901,-30.399083331078415,40.16821589267981,10,outcome_zone
2024,594807,R,R,out,,,,7.302732638128138,-36.77837877833501,40.46146523500435,101,outcome
2024,594807,R,R,single,,,,17917944.483604677,-40.73687430642437,38.87966366010633,19,outcome
2024,594807,R,R,,,,,7.690492067331826,-38.50597586848745,40.32439353506102,129,global
2024,595281,L,L,out,,,,-5.9514635061515255,32.7113363832117,34.96812652940751,29,outcome
2024,595281,L,L,,,,,-7.125749192625053,33.12504899462351,36.420926027229086,40,global
2024,595281,L,R,out,4,,,6.970577639876158,-31.672982008990523,41.17343937150922,12,outcome_zone
2024,595281,L,R,out,5,,,-0.5911118994142945,11.060672389118377,21.019163026159866,21,outcome_zone
2024,595281,L,R,out,7,,,6430049.624789901,-31.72784608945328,38.1127889855282,11,outcome_zone
2024,595281,L,R,out,8,,,-32454717.85686508,40.029444074016055,40.91917564332303,15,outcome_zone
2024,595281,L,R,out,9,,,-8933105.286354505,36.528667566909604,25.801631109584143,12,outcome_zone
2024,595281,L,R,out,,,,-0.0022215365357470583,6.431177688497629,24.872351950909284,106,outcome
2024,595281,L,R,single,,,,-1259138.1623950838,31.700259160272694,38.12784425985778,28,outcome
2024,595281,L,R,,,,,-1.6642481558069386,28.06732286968214,33.84384451618402,151,global
2024,595284,L,R,,,,,63788237.8947832,-23.0346021598842,31.060079665931582,10,global
2024,595777,L,R,out,5,95-100,,-52113144.53530231,39.95337748262145,29.910280872061037,11,outcome_zone_ev_bucket
2024,595777,L,R,out,13,90-95,,11112328.126716038,-33.19318695583215,30.61878012788796,10,outcome_zone_ev_bucket
2024,595777,L,R,out,1,,,-0.7480279919990449,6.7903752525772525,29.67604627398339,12,outcome_zone
2024,595777,L,R,out,2,,,7778387.409525681,-30.71496917475543,41.470934735504855,15,outcome_zone
2024,595777,L,R,out,4,,,2.0047567696703608,-23.4953425535408,34.44223961764698,27,outcome_zone
2024,595777,L,R,out,5,,,-6.3867697770587055,36.29341643031382,40.859221465462596,43,outcome_zone
2024,595777,L,R,out,6,,,-60618677.60040504,41.82789795773158,33.858615849727855,23,outcome_zone
2024,595777,L,R,out,7,,,-7628098.2977383435,39.642764154004766,41.97491230100927,27,outcome_zone
2024,595777,L,R,out,8,,,0.9016693116390037,-0.6813637062774692,25.697183977105666,26,outcome_zone
2024,595777,L,R,out,13,,,-1.9830974061835622,23.082216225632934,37.419005708881414,32,outcome_zone
2024,595777,L,R,single,5,,,-17405702.21483364,30.63925289148778,36.304218201204364,13,outcome_zone
2024,595777,L,R,single,7,,,0.07272242006206323,6.364169916694328,16.994152089708805,10,outcome_zone
2024,595777,L,R,double,,,,-5454611.466909087,39.58353992923384,37.27593273994836,23,outcome
2024,595777,L,R,home_run,,,,-230134.51002670452,41.4415947006685,22.664051291940865,16,outcome
2024,595777,L,R,out,,,,-1.7888329328134684,29.23140735135837,35.27030036599331,228,outcome
2024,595777,L,R,single,,,,-31.560744101210588,35.499077643019945,35.47403719575159,74,outcome
2024,595777,L,R,,,,,-2.8865072227406112,35.01539442310268,37.484514687795,341,global
2024,595777,R,L,out,2,,,-32795370.9788927,29.585539774517137,43.97499291622947,12,outcome_zone
2024,595777,R,L,out,5,,,16433104.947517667,-29.963890727403083,28.896095370290077,13,outcome_zone
2024,595777,R,L,out,8,,,16851413.863147125,-36.50490572827766,42.16974399839829,12,outcome_zone
2024,595777,R,L,out,14,,,-17962113.96256224,29.82072437731216,31.58029659590607,11,outcome_zone
2024,595777,R,L,out,,,,-0.6026579792182127,8.360944417642216,24.61973424986659,91,outcome
2024,595777,R,L,single,,,,2.612978111080051,-19.296916637206735,28.93582316708129,31,outcome
2024,595777,R,L,,,,,1.0277888030862732,-18.088315486213936,27.08284049457151,136,global
2024,595879,R,L,out,,,,7.2661943732942245,-30.98026266814108,31.88669628619784,41,outcome
2024,595879,R,L,,,,,6.927832384759483,-31.518723684177246,31.30862210955644,52,global
2024,595879,R,R,out,2,,,-4.525156337162206,20.883074545045005,24.98011765920077,11,outcome_zone
2024,595879,R,R,out,5,,,-1.727667562766178,22.595709200787425,24.910355436961595,13,outcome_zone
2024,595879,R,R,out,6,,,4146652.9379689265,-25.392220947059613,30.209959595580585,10,outcome_zone
2024,595879,R,R,out,14,,,4.249730307296749,-23.423918171938055,25.287029016895104,32,outcome_zone
2024,595879,R,R,double,,,,3496740.6931022424,-37.4136916104041,27.184862382847328,13,outcome
2024,595879,R,R,out,,,,4.7022700160873345,-28.043113545502834,32.22474129983128,132,outcome
2024,595879,R,R,single,,,,5.208149462523355,-30.065975684197717,33.400306651184934,27,outcome
2024,595879,R,R,,,,,5.524537453992138,-31.42090811796209,33.72804797023049,177,global
2024,595909,L,L,out,,,,-14849590.302848697,46.81811003543379,42.87061472585896,23,outcome
2024,595909,L,L,,,,,-8.511253054364014,43.00922417579896,42.8854613244978,31,global
2024,595909,L,R,out,5,,,1.7778406546571532,-22.27321963268558,22.5986843880833,19,outcome_zone
2024,595909,L,R,out,6,,,-10923540.250952344,29.495464944309994,38.49615464021059,14,outcome_zone
2024,595909,L,R,out,7,,,0.002377932756417774,5.248069898984331,26.758020524677754,18,outcome_zone
2024,595909,L,R,out,8,,,-0.3225370364730218,12.194224007925879,22.797962509182376,13,outcome_zone
2024,595909,L,R,double,,,,-61434301.74734871,39.91187007596679,33.83262948571553,18,outcome
2024,595909,L,R,out,,,,0.16682638479945427,-0.7232366574854081,22.904691986618197,136,outcome
2024,595909,L,R,single,,,,-2.445089680207465,23.168932266809797,30.23457135413485,50,outcome
2024,595909,L,R,,,,,-0.2931332882568932,8.116309924633807,23.118027872569236,216,global
2024,595978,R,L,out,,,,4.395163083738972,-31.07086493886332,37.826101653053215,28,outcome
2024,595978,R,L,single,,,,-4.159688777645954,-12.204770872883469,19.572648556500866,12,outcome
