rosterTeamId,playerId,fullName,saveOpportunities,holds,bullpenAppearances,season,bullpenOrder,abbreviation
140,600917,José Leclerc,9,8,57,2023,2,TEX
140,547973,Aroldis Chapman,7,6,30,2023,3,TEX
140,622250,Josh Sborz,4,14,44,2023,4,TEX
140,642546,Jonathan Hernández,4,10,33,2023,5,TEX
140,681982,Grant Anderson,4,5,26,2023,6,TEX
140,656271,Brock Burke,2,12,53,2023,7,TEX
140,608717,Chris Stratton,2,4,42,2023,8,TEX
141,605447,Jordan Romano,40,2,59,2023,1,TOR
141,663855,Jordan Hicks,11,6,40,2023,2,TOR
141,554340,Yimi García,7,19,73,2023,3,TOR
141,657024,Erik Swanson,6,29,69,2023,4,TOR
141,641835,Tim Mayza,3,22,69,2023,5,TOR
141,663878,Nate Pearson,3,3,35,2023,6,TOR
141,670950,Trevor Richards,2,11,53,2023,7,TOR
141,650893,Génesis Cabrera,2,5,32,2023,8,TOR
142,661395,Jhoan Duran,32,1,59,2023,1,MIN
142,643377,Griffin Jax,11,23,71,2023,2,MIN
142,571670,Dylan Floro,9,9,43,2023,3,MIN
142,605347,Jorge López,7,6,37,2023,4,MIN
142,641941,Emilio Pagán,6,8,65,2023,5,MIN
142,592779,Brock Stewart,3,8,28,2023,6,MIN
142,687396,Brent Headrick,2,0,14,2023,7,MIN
142,663558,Jovani Moran,1,9,43,2023,8,MIN
143,518886,Craig Kimbrel,28,7,71,2023,1,PHI
143,621237,José Alvarado,12,11,42,2023,2,PHI
143,622554,Seranthony Domínguez,9,14,57,2023,3,PHI
143,642397,Gregory Soto,6,24,69,2023,4,PHI
143,621381,Matt Strahm,5,11,46,2023,5,PHI
143,628708,Yunior Marte,4,2,40,2023,6,PHI
143,656546,Jeff Hoffman,3,11,54,2023,7,PHI
143,592229,Dylan Covey,2,1,27,2023,8,PHI
144,628452,Raisel Iglesias,37,0,58,2023,1,ATL
144,572955,Pierce Johnson,15,4,43,2023,2,ATL
144,621345,A.J. Minter,13,21,70,2023,3,ATL
144,489446,Kirby Yates,8,9,61,2023,4,ATL
144,543859,Michael Tonkin,4,2,45,2023,5,ATL
144,641729,Joe Jiménez,3,13,59,2023,6,ATL
144,623433,Nick Anderson,3,15,35,2023,7,ATL
144,445926,Jesse Chavez,3,14,35,2023,8,ATL
145,608665,Kendall Graveman,12,8,45,2023,1,CWS
145,666619,Gregory Santos,9,6,60,2023,2,CWS
145,625643,Reynaldo López,9,10,43,2023,3,CWS
145,523260,Joe Kelly,7,11,31,2023,4,CWS
145,543766,Bryan Shaw,5,4,38,2023,5,CWS
145,641871,Keynan Middleton,4,5,39,2023,6,CWS
145,607481,Aaron Bummer,3,15,61,2023,7,CWS
145,641703,Brent Honeywell,2,3,36,2023,8,CWS
146,640462,A.J. Puk,24,2,58,2023,1,MIA
146,502085,David Robertson,17,7,40,2023,2,MIA
146,656945,Tanner Scott,16,24,74,2023,3,MIA
146,571670,Dylan Floro,9,9,43,2023,4,MIA
146,605347,Jorge López,7,6,37,2023,5,MIA
146,677053,Andrew Nardi,4,17,63,2023,6,MIA
146,608638,JT Chargois,4,4,41,2023,7,MIA
146,595345,Steven Okert,3,12,62,2023,8,MIA
147,605280,Clay Holmes,27,5,66,2023,1,NYY
147,650633,Michael King,10,8,40,2023,2,NYY
147,593974,Wandy Peralta,7,18,63,2023,3,NYY
147,676760,Ron Marinaccio,6,7,45,2023,4,NYY
147,592454,Tommy Kahnle,4,14,42,2023,5,NYY
147,641871,Keynan Middleton,4,5,39,2023,6,NYY
147,641656,Ian Hamilton,2,5,36,2023,7,NYY
147,598286,Nick Ramirez,2,2,32,2023,8,NYY
158,642207,Devin Williams,40,0,61,2023,1,MIL
158,605177,Andrew Chafin,12,12,43,2023,2,MIL
158,606303,Joel Payamps,6,27,69,2023,3,MIL
158,665625,Elvis Peguero,6,21,59,2023,4,MIL
158,669060,Bryse Wilson,4,5,53,2023,5,MIL
158,456713,Matt Bush,4,1,12,2023,6,MIL
158,571948,Hoby Milner,3,17,73,2023,7,MIL
158,682842,Abner Uribe,2,8,32,2023,8,MIL
108,608032,Carlos Estévez,23,0,34,2024,1,LAA
108,472610,Luis García,6,11,45,2024,2,LAA
108,519326,Hunter Strickland,4,12,72,2024,3,LAA
108,690829,Ben Joyce,4,8,30,2024,4,LAA
108,672710,Roansy Contreras,3,1,34,2024,5,LAA
108,519043,Matt Moore,2,10,51,2024,6,LAA
108,650671,José Quijada,2,7,22,2024,7,LAA
108,657508,Mike Baumann,2,3,18,2024,8,LAA
109,623149,Paul Sewald,20,1,42,2024,1,ARI
109,656464,Kevin Ginkel,11,18,72,2024,2,ARI
109,679885,Justin Martinez,10,9,64,2024,3,ARI
109,657044,Ryan Thompson,9,24,67,2024,4,ARI
109,640462,A.J. Puk,4,7,30,2024,5,ARI
109,573009,Joe Mantiply,2,16,73,2024,6,ARI
109,543518,Scott McGough,2,1,24,2024,7,ARI
109,571670,Dylan Floro,1,9,51,2024,8,ARI
110,518886,Craig Kimbrel,29,4,57,2024,1,BAL
110,622554,Seranthony Domínguez,11,2,25,2024,2,BAL
110,666974,Yennier Cano,8,34,70,2024,3,BAL
110,669211,Keegan Akin,4,6,66,2024,4,BAL
110,672335,Cionel Pérez,3,22,62,2024,5,BAL
110,657097,Jacob Webb,3,14,60,2024,6,BAL
110,642397,Gregory Soto,3,7,43,2024,7,BAL
110,543056,Danny Coulombe,2,13,33,2024,8,BAL
111,445276,Kenley Jansen,31,0,54,2024,1,BOS
111,455119,Chris Martin,6,15,45,2024,2,BOS
111,472610,Luis García,6,11,45,2024,3,BOS
111,686580,Justin Slaten,6,13,44,2024,4,BOS
111,669711,Greg Weissert,5,6,62,2024,5,BOS
111,608371,Lucas Sims,3,12,43,2024,6,BOS
111,592155,Cam Booser,3,6,43,2024,7,BOS
111,670174,Josh Winckowski,3,4,34,2024,8,BOS
112,593576,Héctor Neris,22,3,46,2024,1,CHC
112,687863,Porter Hodge,12,9,39,2024,2,CHC
112,640470,Adbert Alzolay,9,1,18,2024,3,CHC
112,622786,Jesus Tinoco,4,5,21,2024,4,CHC
112,592767,Drew Smyly,3,10,50,2024,5,CHC
112,663878,Nate Pearson,3,7,41,2024,6,CHC
112,542888,Shawn Armstrong,3,3,31,2024,7,CHC
112,663992,Richard Lovelady,3,2,28,2024,8,CHC
113,664747,Alexis Díaz,32,0,60,2024,1,CIN
113,458677,Justin Wilson,4,11,60,2024,2,CIN
113,518585,Fernando Cruz,3,23,66,2024,3,CIN
113,608371,Lucas Sims,3,12,43,2024,4,CIN
113,571656,Buck Farmer,2,1,60,2024,5,CIN
113,608718,Brent Suter,2,2,44,2024,6,CIN
113,641941,Emilio Pagán,2,7,37,2024,7,CIN
113,663574,Tony Santillan,2,4,28,2024,8,CIN
114,661403,Emmanuel Clase,50,0,74,2024,1,CLE
114,683769,Hunter Gaddis,5,33,78,2024,2,CLE
114,680704,Nick Sandlin,4,9,67,2024,3,CLE
114,671922,Cade Smith,3,28,74,2024,4,CLE
114,605130,Scott Barlow,3,19,63,2024,5,CLE
114,682120,Tim Herrin,2,16,75,2024,6,CLE
114,670766,Darren McCaughan,2,0,5,2024,7,CLE
114,658648,Pedro Avila,1,1,50,2024,8,CLE
115,656222,Jalen Beeks,16,5,45,2024,1,COL
115,680767,Victor Vodnik,15,6,64,2024,2,COL
115,641755,Tyler Kinley,13,14,67,2024,3,COL
115,664875,Justin Lawrence,6,5,56,2024,4,COL
115,656234,Jake Bird,3,4,35,2024,5,COL
115,683409,Angel Chivilli,3,7,30,2024,6,COL
115,678020,Seth Halvorsen,3,2,12,2024,7,COL
115,683232,Nick Mears,2,8,41,2024,8,COL
116,671345,Jason Foley,32,8,69,2024,1,DET
116,571946,Shelby Miller,9,5,51,2024,2,DET
116,676684,Will Vest,8,14,69,2024,3,DET
116,663947,Tyler Holton,8,15,57,2024,4,DET
116,605177,Andrew Chafin,4,8,41,2024,5,DET
116,656412,Alex Faedo,3,8,31,2024,6,DET
116,689225,Beau Brieske,2,6,34,2024,7,DET
116,656638,Alex Lange,2,1,21,2024,8,DET
117,623352,Josh Hader,38,0,71,2024,1,HOU
117,593576,Héctor Neris,22,3,46,2024,2,HOU
117,519151,Ryan Pressly,12,25,59,2024,3,HOU
117,650556,Bryan Abreu,8,38,78,2024,4,HOU
117,605463,Tayler Scott,3,9,61,2024,5,HOU
117,606160,Rafael Montero,3,10,41,2024,6,HOU
117,657571,Caleb Ferguson,2,10,42,2024,7,HOU
117,681869,Shawn Dubin,2,0,29,2024,8,HOU
118,663704,James McArthur,25,2,57,2024,1,KC
118,668674,Lucas Erceg,13,6,23,2024,2,KC
118,608717,Chris Stratton,7,5,57,2024,3,KC
118,670167,John Schreiber,5,23,59,2024,4,KC
118,663460,Kris Bubic,4,7,27,2024,5,KC
118,519293,Will Smith,2,8,45,2024,6,KC
118,640451,Hunter Harvey,2,26,43,2024,7,KC
118,669674,Sam Long,2,7,43,2024,8,KC
119,623465,Evan Phillips,22,9,61,2024,1,LAD
119,543339,Daniel Hudson,17,17,65,2024,2,LAD
119,656629,Michael Kopech,14,1,43,2024,3,LAD
119,681911,Alex Vesia,8,13,67,2024,4,LAD
119,595014,Blake Treinen,5,16,50,2024,5,LAD
119,607455,Anthony Banda,4,9,46,2024,6,LAD
119,642232,Ryan Yarbrough,3,1,32,2024,7,LAD
119,523260,Joe Kelly,2,13,35,2024,8,LAD
120,640448,Kyle Finnegan,43,0,65,2024,1,WSH
120,571882,Derek Law,6,17,75,2024,2,WSH
120,676395,Robert Garcia,4,13,72,2024,3,WSH
120,606930,Jacob Barnes,3,2,63,2024,4,WSH
120,640451,Hunter Harvey,2,26,43,2024,5,WSH
120,607179,Jordan Weems,2,5,41,2024,6,WSH
120,678606,Jose A. Ferrer,2,6,31,2024,7,WSH
120,571670,Dylan Floro,1,9,51,2024,8,WSH
121,621242,Edwin Díaz,27,2,54,2024,1,NYM
121,592773,Ryne Stanek,11,15,46,2024,2,NYM
121,657585,Reed Garrett,9,14,53,2024,3,NYM
121,518617,Jake Diekman,7,8,43,2024,4,NYM
121,676130,José Buttó,6,4,23,2024,5,NYM
121,664208,Phil Maton,4,9,40,2024,6,NYM
121,543859,Michael Tonkin,4,1,39,2024,7,NYM
121,493603,Adam Ottavino,3,15,60,2024,8,NYM
133,695243,Mason Miller,31,0,55,2024,1,OAK
133,668674,Lucas Erceg,13,6,23,2024,2,OAK
133,613534,Austin Adams,4,22,56,2024,3,OAK
133,621053,Tyler Ferguson,4,11,48,2024,4,OAK
133,518397,Scott Alexander,3,10,45,2024,5,OAK
133,671305,Michel Otañez,3,6,36,2024,6,OAK
133,666204,Dany Jiménez,3,5,25,2024,7,OAK
133,519008,T.J. McFarland,2,19,79,2024,8,OAK
134,670280,David Bednar,30,3,62,2024,1,PIT
134,547973,Aroldis Chapman,19,22,68,2024,2,PIT
134,656222,Jalen Beeks,16,5,45,2024,3,PIT
134,670059,Colin Holderman,5,21,55,2024,4,PIT
134,676702,Hunter Stratton,3,5,36,2024,5,PIT
134,672710,Roansy Contreras,3,1,34,2024,6,PIT
134,682847,Luis L. Ortiz,3,1,22,2024,7,PIT
134,669387,Carmen Mlodzinski,2,5,36,2024,8,PIT
135,663158,Robert Suarez,42,1,65,2024,1,SD
135,656945,Tanner Scott,20,1,44,2024,2,SD
135,592094,Jason Adam,7,19,47,2024,3,SD
135,673513,Yuki Matsui,4,9,64,2024,4,SD
135,669093,Jeremiah Estrada,4,16,62,2024,5,SD
135,670970,Adrian Morejon,4,12,60,2024,6,SD
135,660853,Enyel De Los Santos,3,8,44,2024,7,SD
135,666745,Jhony Brito,3,0,26,2024,8,SD
136,662253,Andrés Muñoz,27,6,60,2024,1,SEA
136,592773,Ryne Stanek,11,15,46,2024,2,SEA
136,554340,Yimi García,6,10,29,2024,3,SEA
136,642048,Tayler Saucedo,5,7,53,2024,4,SEA
136,608723,Austin Voth,2,15,68,2024,5,SEA
136,668338,Tyson Miller,2,14,49,2024,6,SEA
136,676092,Collin Snider,2,9,42,2024,7,SEA
136,642546,Jonathan Hernández,2,0,25,2024,8,SEA
137,666808,Camilo Doval,28,5,62,2024,1,SF
137,676254,Ryan Walker,14,21,75,2024,2,SF
137,643511,Tyler Rogers,3,32,77,2024,3,SF
137,669062,Erik Miller,3,14,63,2024,4,SF
137,592426,Luke Jackson,3,2,36,2024,5,SF
137,678495,Randy Rodríguez,2,5,34,2024,6,SF
137,657508,Mike Baumann,2,3,18,2024,7,SF
137,702352,Spencer Bivens,1,2,25,2024,8,SF
138,664854,Ryan Helsley,53,0,65,2024,1,STL
138,668941,JoJo Romero,9,30,65,2024,2,STL
138,552640,Andrew Kittredge,8,37,74,2024,3,STL
138,681676,Ryan Fernandez,5,12,62,2024,4,STL
138,542888,Shawn Armstrong,3,3,31,2024,5,STL
138,667463,John King,2,9,56,2024,6,STL
138,669461,Matthew Liberatore,2,7,54,2024,7,STL
138,681517,Kyle Leahy,1,3,33,2024,8,STL
139,664126,Pete Fairbanks,27,1,46,2024,1,TB
139,664076,Garrett Cleavinger,8,15,68,2024,2,TB
139,592094,Jason Adam,7,19,47,2024,3,TB
139,670955,Edwin Uceta,5,7,30,2024,4,TB
139,687330,Kevin Kelly,4,17,68,2024,5,TB
139,621363,Colin Poche,4,20,43,2024,6,TB
139,664208,Phil Maton,4,9,40,2024,7,TB
139,655889,Manuel Rodríguez,3,11,40,2024,8,TB
140,489446,Kirby Yates,34,2,61,2024,1,TEX
140,502085,David Robertson,10,34,68,2024,2,TEX
140,600917,José Leclerc,4,13,64,2024,3,TEX
140,605177,Andrew Chafin,4,8,41,2024,4,TEX
140,622786,Jesus Tinoco,4,5,21,2024,5,TEX
140,656641,Jacob Latz,3,9,46,2024,6,TEX
140,502624,Chase Anderson,3,0,26,2024,7,TEX
140,642546,Jonathan Hernández,2,0,25,2024,8,TEX
141,643338,Chad Green,20,7,53,2024,1,TOR
141,605447,Jordan Romano,9,0,15,2024,2,TOR
141,554340,Yimi García,6,10,29,2024,3,TOR
141,650893,Génesis Cabrera,5,13,69,2024,4,TOR
141,647315,Zach Pop,4,12,58,2024,5,TOR
141,663893,Brendon Little,4,7,49,2024,6,TOR
141,670950,Trevor Richards,3,7,43,2024,7,TOR
141,663878,Nate Pearson,3,7,41,2024,8,TOR
142,661395,Jhoan Duran,25,7,58,2024,1,MIN
142,643377,Griffin Jax,16,24,72,2024,2,MIN
142,663485,Cole Sands,7,5,62,2024,3,MIN
142,595345,Steven Okert,7,7,43,2024,4,MIN
142,543859,Michael Tonkin,4,1,39,2024,5,MIN
142,573204,Caleb Thielbar,3,10,59,2024,6,MIN
142,670950,Trevor Richards,3,7,43,2024,7,MIN
142,660896,Jorge Alcala,1,16,54,2024,8,MIN
143,608032,Carlos Estévez,23,0,34,2024,1,PHI
143,621237,José Alvarado,16,10,66,2024,2,PHI
143,656546,Jeff Hoffman,13,21,68,2024,3,PHI
143,622554,Seranthony Domínguez,11,2,25,2024,4,PHI
143,621381,Matt Strahm,9,18,66,2024,5,PHI
143,621383,Tanner Banks,6,7,40,2024,6,PHI
143,642397,Gregory Soto,3,7,43,2024,7,PHI
143,689147,Orion Kerkering,2,14,62,2024,8,PHI
144,628452,Raisel Iglesias,38,0,66,2024,1,ATL
144,641729,Joe Jiménez,6,27,69,2024,2,ATL
144,572955,Pierce Johnson,6,12,58,2024,3,ATL
144,605154,John Brebbia,5,13,54,2024,4,ATL
144,621345,A.J. Minter,4,9,39,2024,5,ATL
144,607481,Aaron Bummer,3,2,56,2024,6,ATL
144,592426,Luke Jackson,3,2,36,2024,7,ATL
144,669276,Dylan Lee,2,9,52,2024,8,ATL
145,656629,Michael Kopech,14,1,43,2024,1,CWS
145,605121,Justin Anderson,6,5,56,2024,2,CWS
145,621383,Tanner Banks,6,7,40,2024,3,CWS
145,673929,Jordan Leasure,6,9,33,2024,4,CWS
145,605154,John Brebbia,5,13,54,2024,5,CWS
145,641771,Chad Kuhl,4,1,30,2024,6,CWS
145,608678,Dominic Leone,4,4,23,2024,7,CWS
145,660853,Enyel De Los Santos,3,8,44,2024,8,CWS
146,656945,Tanner Scott,20,1,44,2024,1,MIA
146,676534,Calvin Faucher,8,11,53,2024,2,MIA
146,677053,Andrew Nardi,6,15,59,2024,3,MIA
146,669622,Anthony Bender,5,15,59,2024,4,MIA
146,640462,A.J. Puk,4,7,30,2024,5,MIA
146,666277,George Soriano,4,2,22,2024,6,MIA
146,622786,Jesus Tinoco,4,5,21,2024,7,MIA
146,623211,Huascar Brazobán,3,2,20,2024,8,MIA
147,605280,Clay Holmes,43,2,67,2024,1,NYY
147,596133,Luke Weaver,4,22,62,2024,2,NYY
147,543859,Michael Tonkin,4,1,39,2024,3,NYY
147,660853,Enyel De Los Santos,3,8,44,2024,4,NYY
147,624647,Victor González,3,3,27,2024,5,NYY
147,657571,Caleb Ferguson,2,10,42,2024,6,NYY
147,643410,Mark Leiter Jr.,2,13,39,2024,7,NYY
147,641656,Ian Hamilton,2,11,35,2024,8,NYY
158,656730,Trevor Megill,24,6,48,2024,1,MIL
158,642207,Devin Williams,15,0,22,2024,2,MIL
158,606303,Joel Payamps,9,21,68,2024,3,MIL
158,665625,Elvis Peguero,6,11,52,2024,4,MIL
158,682842,Abner Uribe,5,0,14,2024,5,MIL
158,657649,Jared Koenig,3,10,49,2024,6,MIL
158,663542,Bryan Hudson,3,14,43,2024,7,MIL
158,683232,Nick Mears,2,8,41,2024,8,MIL
