pitch_type,stand,count_state,mean_plate_x,mean_plate_z,mean_velo,mean_pfx_x,mean_pfx_z,cov_plate_x_platex,cov_plate_z_plate_z,cov_velo_velo,cov_pfx_x_pfx_x,cov_pfx_z_pfx_z,cov_plate_x_plate_z,cov_plate_x_velo,cov_plate_z_velo,cov_pfx_x_velo,cov_pfx_z_velo,cov_pfx_x_plate_z,cov_pfx_z_plate_z,cov_pfx_x_plate_x,cov_pfx_z_plate_x,cov_pfx_x_pfx_z,count
KC,L,behind,-0.053327019604129174,2.0515967421157306,81.3876882280519,0.6018933510134495,-0.8379306752533384,0.5788284165373463,0.8928586549467644,10.836921715253519,0.24019873561743507,0.16031067297350668,-0.3126179206714788,0.34885693194274114,-0.44040409391219504,-0.2105100444276295,0.34394876039184186,0.02744879651327828,0.0069188777405542025,0.008309357516219631,-0.0008993469048730596,-0.03300284473360077,10559
KC,L,even,-0.06702127659574468,1.959419574468085,80.98937531914895,0.5891234042553192,-0.8605548936170212,0.6283055478212877,1.0854024308485022,11.370222442878328,0.24257206126709677,0.1644499201754602,-0.3759204266618749,0.4389740471020088,-0.6046271243551578,-0.1825195950681515,0.35773748272969286,0.025548320080430006,0.011360445940758121,0.01602967938066529,-0.004006977150150119,-0.02536659932289238,29377
KC,R,ahead,0.3201844074526573,1.4501447006719608,81.42174328039096,0.354926119659425,-0.8085396304215027,0.7273142915242731,1.1593678802483571,10.482290374625665,0.369018634289483,0.20491720976150737,-0.1887550074034687,0.3812967042096794,-0.4907799781235038,0.17767859591803695,0.28163809398362216,0.008818243829229518,0.0159547464854071,0.1594784901328934,-0.01959760045760239,-0.03316853209648306,26192
KC,R,behind,0.13860406312668935,1.9895291655767724,81.02544249716628,0.3161327171259156,-0.7549886641088246,0.5596071460630211,0.9312655962237587,10.665524579641401,0.35893703549355777,0.217158864439381,-0.13441793146661277,0.18051302183289678,-0.46676322031002265,0.3170716928978045,0.26156537398121465,-0.0005988769893035919,0.00955429234248246,0.06428875967886402,-0.005313625080982625,-0.0314199570291468,11470
KC,R,even,0.17822372445858314,1.9263061299400466,80.7716627921204,0.31781781475590354,-0.7864131897711979,0.6367133569385812,1.068453486533059,11.397156049389976,0.3780353468203911,0.20227385551474691,-0.1660056101995773,0.2602539677078816,-0.6026166835282969,0.3599703411822749,0.261174874460745,-0.006037833675631735,0.012410083607207873,0.09154455295044198,-0.005899627234713331,-0.03262915839094174,32693
KN,L,ahead,-0.1489021164021164,2.4520370370370372,78.12433862433862,-0.17634920634920637,0.11985449735449737,0.782922899015383,0.9504851165072349,17.969261151406798,0.30158956795963404,0.41574633641683323,-0.20748157714005394,0.7482686078699322,-0.22980990924699538,0.11107129191632482,-0.5532997652335399,0.057231758646063266,0.2823785749325485,0.2430455229685694,0.0514951268439679,0.04506198885735309,756
KN,L,behind,-0.14557870370370368,2.4530324074074077,74.96782407407407,-0.32462962962962966,0.22094907407407405,0.7946358592205897,0.8788091126364194,9.954994790323958,0.38458269313396926,0.41070095331700623,-0.29153431994929957,0.36795001396407995,0.025517750494113336,0.09262099338317428,-0.1785958419266134,0.05293912950073042,0.16328806661940357,0.26686622411274386,-0.0006666188665463507,-0.014705804760677147,432
KN,L,even,-0.15360315893385984,2.461352418558736,76.01539980256663,-0.21986179664363278,0.08920039486673248,0.7234825577765732,0.8653822600657844,14.718003718458462,0.35495037613787495,0.38437574339905406,-0.2569636992808899,0.4283509973116287,-0.34572045230189347,-0.1899072687473906,-0.24840368197620652,0.029946947293875276,0.20596965954449858,0.24567105182040586,0.057220139764094465,0.042760980182528316,1013
KN,R,ahead,0.2754603854389722,2.3954068522483944,77.54036402569592,-0.13988222698072805,0.12771948608137046,0.8238059507333992,0.942318751764359,21.4832457408695,0.3376753344533421,0.34514474009148255,-0.26520769018913903,1.2462723938573959,-0.725080212572095,0.42166405140104335,-0.2993355033496975,0.0007044000495741515,0.17253292239580828,0.24795819866838337,0.036508392948536986,0.057649250650086865,934
KN,R,behind,0.09790575916230367,2.5106457242582896,75.48376963350785,-0.12972076788830716,0.2644153577661431,0.6936162358583821,1.034251505388153,11.834893457328032,0.33724187993507365,0.37754323277071905,-0.2804306383407169,0.832430985245121,-0.37542306776992623,0.38835069380880904,0.19028857137626776,-0.022751229573219116,0.19428018586997645,0.23062104034708747,0.03672849375755133,-0.0058134728273471666,573
KN,R,even,0.17022508038585207,2.4417202572347265,76.08424437299036,-0.13316720257234727,0.19715434083601288,0.665484100545048,0.9829033939255968,14.23202831030622,0.3497901216587809,0.3679996189594199,-0.21528212523895876,0.4921564051291736,-0.5218956419615445,0.3411544029200179,-0.090745595269199,-0.007059551236118394,0.21102090885809408,0.23507665874233327,0.045490584701983854,0.04403112478108922,1244
PO,L,ahead,-2.8608653846153844,4.155288461538462,89.21442307692307,-0.7239423076923076,1.2089423076923078,0.9148798263629576,0.731438750933532,11.684547236743844,0.22002217139656466,0.12068916168782673,-0.18900120425690817,1.2628766803584768,-0.4004459484690063,-0.1001950149365199,0.0047921023151604614,0.08805503174010453,0.08307263816280806,0.04968005041075433,-0.06362325429424942,0.01998316840926065,104
PO,L,behind,-1.8825,3.4987500000000002,90.875,-0.6925,1.21125,0.5304500000000001,1.111326785714286,6.082142857142864,0.15859285714285715,0.06295535714285713,-0.4230035714285715,-0.49064285714285877,-0.5904642857142842,-0.47092857142857125,0.4376071428571439,-0.045032142857142805,-0.08035535714285706,0.04714999999999999,0.007160714285714221,-0.020925000000000003,9
PO,L,even,-2.984680851063829,4.3408510638297875,88.5968085106383,-0.7120212765957447,1.2390425531914895,1.0778681766186229,0.8613261496225122,10.468699382292382,0.17282060169297647,0.13105391214824985,-0.31557446808510636,1.090769846716996,-0.6783951040951709,0.025735415236786782,-0.18102459391443548,-0.010883207504003647,0.1139954472660718,0.11319581331503091,-0.0180045298558682,0.021558258979638555,95
PO,R,ahead,2.48,4.02310606060606,89.07575757575758,-0.6488636363636364,1.2522727272727272,1.0110061068702294,0.7357116527874161,13.699865833911641,0.17901014920194314,0.09253983344899377,-0.15222977099236637,-0.5329770992366413,0.10963312514457522,-0.004132546842470246,-0.14654753643303262,0.03143842817487857,0.038195940319222764,0.028523664122137405,0.059722900763358754,0.0038172449687716883,132
